Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
00:27:58:412,0.026,-0.010,-0.996,-264.400,-72.700,-92.700,0.438,2.438,0.312
00:27:58:569,0.026,-0.014,-0.996,-267.300,-73.200,-91.000,0.312,2.875,0.312
00:27:58:705,0.024,-0.011,-0.990,-262.600,-73.100,-93.900,-0.125,2.500,0.312
00:27:58:861,0.028,-0.009,-0.994,-264.200,-72.200,-93.500,-0.188,2.875,0.375
00:27:59:019,0.026,-0.007,-0.989,-263.500,-72.400,-93.900,-0.312,3.000,0.125
00:27:59:160,0.024,-0.013,-0.996,-263.800,-72.900,-91.800,0.188,2.562,0.188
00:27:59:312,0.026,-0.011,-0.994,-264.900,-72.400,-92.900,-0.062,2.438,0.188
00:27:59:456,0.026,-0.012,-0.995,-265.600,-73.900,-91.800,0.062,2.688,0.062
00:27:59:608,0.030,-0.015,-0.999,-263.500,-73.600,-92.900,0.375,2.312,0.188
00:27:59:753,0.028,-0.009,-0.993,-262.900,-72.800,-91.100,-0.125,2.625,0.188
00:27:59:909,0.028,-0.014,-0.996,-263.900,-71.600,-93.800,0.312,3.312,-0.062
00:28:00:070,0.023,-0.009,-0.994,-263.500,-73.100,-91.700,0.062,2.625,0.188
00:28:00:220,0.029,-0.015,-0.991,-264.400,-72.300,-92.400,-0.312,2.562,0.312
00:28:00:370,0.029,-0.010,-0.993,-264.900,-73.100,-92.900,0.375,3.000,0.062
00:28:00:489,0.030,-0.009,-0.993,-263.400,-72.700,-92.500,-0.188,3.250,0.250
00:28:00:650,0.031,-0.011,-0.999,-265.500,-72.500,-93.200,-0.250,2.812,0.250
00:28:00:809,0.026,-0.009,-0.995,-262.900,-73.100,-93.500,0.062,2.750,0.125
00:28:00:954,0.021,-0.010,-0.987,-265.300,-72.900,-92.000,0.125,3.000,0.312
00:28:01:089,0.029,-0.017,-0.994,-263.700,-71.700,-90.300,-0.188,2.188,0.312
00:28:01:219,0.026,-0.010,-0.996,-264.700,-73.900,-93.200,-0.125,2.562,0.188
00:28:01:380,0.030,-0.016,-0.988,-264.000,-72.900,-92.300,0.125,2.562,0.125
00:28:01:528,0.025,-0.009,-0.991,-266.300,-73.300,-93.400,-0.125,3.000,0.312
00:28:01:659,0.021,-0.014,-1.002,-265.400,-73.300,-91.400,-0.062,2.375,0.250
00:28:01:828,0.030,-0.013,-0.993,-264.300,-74.400,-93.100,-0.188,2.750,0.250
00:28:01:969,0.024,-0.013,-0.990,-266.000,-72.500,-91.900,0.250,2.875,0.062
00:28:02:103,0.030,-0.013,-0.999,-264.700,-72.400,-91.800,-0.250,2.750,0.062
00:28:02:266,0.029,-0.008,-0.999,-264.200,-72.300,-93.100,0.125,2.625,0.125
00:28:02:415,0.032,-0.016,-0.998,-263.900,-73.600,-92.200,0.250,3.250,0.188
00:28:02:572,0.027,-0.015,-0.990,-262.900,-73.100,-92.000,0.062,2.750,-0.125
00:28:02:716,0.027,-0.012,-0.990,-264.000,-73.400,-92.000,-0.500,2.875,0.375
00:28:02:874,0.024,-0.008,-0.991,-264.500,-73.900,-93.400,0.375,2.438,0.250
00:28:03:005,0.028,-0.010,-0.996,-265.600,-72.100,-92.300,0.000,2.625,0.125
00:28:03:160,0.027,-0.011,-1.005,-264.900,-72.300,-93.600,-0.375,2.125,0.250
00:28:03:311,0.024,-0.014,-0.992,-265.000,-71.900,-90.900,-0.125,2.438,0.188
00:28:03:460,0.026,-0.011,-1.004,-264.300,-72.900,-92.300,0.188,2.562,-0.062
00:28:03:610,0.030,-0.009,-1.000,-264.900,-72.800,-92.800,0.688,2.438,0.438
00:28:03:760,0.026,-0.008,-0.991,-263.500,-72.500,-92.100,0.062,2.688,0.125
00:28:03:920,0.027,-0.013,-0.991,-263.400,-72.900,-94.600,0.188,2.375,0.000
00:28:04:066,0.029,-0.011,-0.991,-265.100,-73.600,-92.700,-0.062,2.062,0.250
00:28:04:211,0.025,-0.012,-1.006,-265.600,-73.800,-91.400,-0.500,2.875,0.375
00:28:04:356,0.031,-0.010,-0.998,-264.600,-72.400,-93.700,-0.250,2.625,0.562
00:28:04:512,0.029,-0.008,-0.990,-263.700,-72.600,-93.100,-0.125,2.875,0.125
00:28:04:662,0.025,-0.012,-0.990,-264.600,-73.900,-92.100,0.500,2.500,-0.062
00:28:04:810,0.023,-0.013,-0.994,-265.400,-72.200,-92.600,0.250,2.562,0.125
00:28:04:965,0.024,-0.009,-0.995,-265.200,-72.200,-91.200,-0.188,2.562,0.062
00:28:05:104,0.029,-0.009,-0.995,-263.600,-72.700,-91.200,0.375,3.312,0.000
00:28:05:262,0.028,-0.014,-0.995,-263.600,-72.900,-93.400,0.000,2.750,0.062
00:28:05:399,0.022,-0.013,-0.991,-263.900,-73.800,-91.200,0.375,2.500,0.188
00:28:05:540,0.029,-0.013,-0.996,-264.000,-72.000,-91.800,0.062,2.688,0.188
00:28:05:699,0.029,-0.010,-1.004,-264.100,-71.600,-92.600,0.625,2.812,0.062
00:28:05:851,0.024,-0.006,-0.990,-265.300,-73.700,-91.500,0.500,2.312,-0.062
00:28:05:991,0.025,-0.008,-0.999,-265.500,-74.000,-92.100,0.375,2.688,0.312
00:28:06:140,0.028,-0.009,-0.999,-264.300,-73.800,-92.700,0.438,2.688,0.500
00:28:06:291,0.030,-0.010,-0.989,-264.200,-72.600,-90.500,0.188,3.125,0.188
00:28:06:434,0.030,-0.014,-0.991,-264.200,-73.500,-91.400,-0.062,2.875,-0.188
00:28:06:591,0.029,-0.013,-0.993,-265.100,-73.800,-94.600,0.125,2.812,0.188
00:28:06:742,0.026,-0.012,-0.995,-263.100,-73.000,-91.800,0.250,2.750,0.125
00:28:06:909,0.026,-0.008,-0.998,-264.200,-72.700,-93.200,0.125,2.500,0.125
00:28:07:049,0.025,-0.014,-0.996,-264.000,-73.000,-93.100,0.312,2.812,0.250
00:28:07:190,0.026,-0.013,-0.992,-265.500,-73.500,-94.000,0.625,3.062,0.188
00:28:07:328,0.029,-0.013,-0.988,-265.500,-73.100,-92.500,0.062,2.625,0.312
00:28:07:480,0.027,-0.014,-1.003,-264.300,-72.800,-95.100,-0.438,2.562,0.188
00:28:07:600,0.026,-0.009,-0.998,-264.500,-73.700,-93.400,0.062,3.250,0.500
00:28:07:770,0.024,-0.012,-0.997,-264.600,-73.000,-92.400,-0.312,2.375,0.312
00:28:07:910,0.025,-0.012,-0.991,-264.400,-72.900,-92.100,0.625,2.312,0.000
00:28:08:070,0.027,-0.004,-0.998,-264.100,-73.400,-92.000,0.000,2.750,0.438
00:28:08:201,0.028,-0.013,-1.004,-264.300,-72.400,-92.300,-0.188,3.438,0.062
00:28:08:336,0.028,-0.010,-0.990,-265.600,-72.100,-91.600,0.188,2.500,-0.062
00:28:08:489,0.024,-0.006,-0.991,-264.000,-73.200,-93.400,0.312,2.625,0.312
00:28:08:638,0.028,-0.013,-0.989,-264.100,-73.200,-92.300,0.000,2.750,0.312
00:28:08:783,0.024,-0.012,-1.004,-265.100,-72.800,-92.600,0.562,3.062,0.250
00:28:08:931,0.029,-0.013,-0.990,-265.600,-74.000,-91.700,0.500,2.812,0.125
00:28:09:071,0.025,-0.008,-0.996,-265.200,-73.100,-93.900,-0.062,2.750,0.375
00:28:09:221,0.030,-0.016,-1.002,-264.600,-73.000,-92.600,-0.312,2.688,0.312
00:28:09:389,0.030,-0.015,-1.005,-264.400,-72.700,-91.300,0.062,3.688,0.250
00:28:09:529,0.026,-0.012,-0.993,-266.200,-73.800,-93.200,-0.125,2.875,0.375
00:28:09:694,0.028,-0.011,-0.989,-264.800,-71.400,-92.300,-0.500,3.062,0.062
00:28:09:831,0.029,-0.007,-1.001,-264.900,-72.800,-93.900,0.375,3.375,0.375
00:28:09:981,0.022,-0.012,-0.994,-265.300,-73.300,-93.400,0.312,2.938,-0.125
00:28:10:142,0.025,-0.015,-0.991,-265.700,-72.400,-93.900,0.000,2.438,0.188
00:28:10:291,0.026,-0.013,-0.991,-264.900,-73.500,-92.700,-0.438,2.500,0.312
00:28:10:440,0.027,-0.012,-0.992,-265.200,-72.700,-91.500,-0.500,2.125,0.125
00:28:10:590,0.028,-0.013,-0.991,-264.000,-73.700,-94.700,-0.062,2.750,0.188
00:28:10:731,0.025,-0.011,-0.994,-264.400,-72.000,-92.400,-0.312,2.750,0.000
00:28:10:890,0.025,-0.014,-0.989,-263.600,-72.200,-93.300,0.188,2.375,0.312
00:28:11:040,0.029,-0.012,-0.995,-263.600,-72.100,-92.500,0.375,3.000,0.250
00:28:11:181,0.026,-0.015,-0.996,-264.200,-72.100,-93.100,0.375,2.938,0.000
00:28:11:335,0.026,-0.016,-0.997,-263.900,-71.800,-93.200,-0.312,2.812,0.062
00:28:11:490,0.023,-0.016,-0.996,-264.900,-71.000,-91.000,-0.250,2.562,0.062
00:28:11:629,0.033,-0.018,-0.991,-265.300,-73.400,-92.700,0.375,3.188,0.062
00:28:11:778,0.025,-0.013,-0.993,-264.200,-72.600,-93.900,0.000,2.625,0.188
00:28:11:939,0.027,-0.014,-0.991,-265.200,-73.100,-93.400,-0.125,2.812,0.062
00:28:12:089,0.029,-0.014,-0.995,-265.500,-72.400,-93.200,-0.062,2.438,0.062
00:28:12:228,0.024,-0.011,-1.003,-264.000,-72.100,-91.600,0.062,2.625,0.062
00:28:12:363,0.025,-0.007,-0.990,-265.900,-73.300,-92.900,0.062,2.938,-0.062
00:28:12:485,0.026,-0.016,-1.000,-263.500,-72.700,-95.500,-0.062,2.750,0.375
00:28:12:640,0.030,-0.017,-1.000,-263.200,-72.000,-91.900,0.312,2.938,0.250
00:28:12:787,0.029,-0.010,-0.990,-265.300,-72.200,-92.500,0.188,2.438,-0.188
00:28:12:950,0.027,-0.012,-0.986,-264.600,-73.000,-92.800,0.125,2.625,0.000
00:28:13:100,0.026,-0.014,-0.998,-264.200,-72.900,-91.000,0.188,2.625,0.188
00:28:13:222,0.031,-0.012,-0.992,-264.600,-73.300,-93.700,0.438,2.812,0.125
00:28:13:381,0.023,-0.013,-0.991,-263.500,-72.400,-91.000,0.062,3.312,0.250
00:28:13:529,0.023,-0.013,-0.996,-264.100,-71.500,-93.000,0.000,3.000,0.188
00:28:13:689,0.026,-0.012,-1.001,-264.600,-74.100,-90.100,0.500,2.438,-0.062
00:28:13:839,0.029,-0.013,-0.998,-263.300,-72.500,-91.000,0.062,2.438,0.375
00:28:13:974,0.030,-0.018,-0.992,-263.800,-72.200,-92.400,-0.188,2.625,-0.062
00:28:14:129,0.029,-0.006,-0.993,-262.400,-74.100,-92.000,0.375,2.438,-0.375
00:28:14:261,0.027,-0.009,-0.990,-264.500,-72.700,-93.200,0.188,2.500,0.438
00:28:14:419,0.028,-0.011,-0.999,-264.600,-72.700,-91.600,0.062,2.812,0.250
00:28:14:572,0.026,-0.014,-1.001,-263.600,-73.000,-94.800,-0.188,2.875,0.312
00:28:14:714,0.027,-0.009,-0.992,-263.500,-72.600,-95.700,0.188,2.750,0.188
00:28:14:880,0.023,-0.015,-0.991,-264.300,-74.400,-92.300,0.250,2.625,0.250
00:28:15:040,0.032,-0.009,-0.994,-264.000,-72.000,-92.000,0.125,2.750,0.562
00:28:15:169,0.032,-0.010,-0.997,-265.300,-73.400,-93.000,0.062,2.625,0.438
00:28:15:330,0.027,-0.012,-1.002,-264.700,-73.500,-93.600,0.188,2.812,0.188
00:28:15:472,0.028,-0.008,-0.993,-265.400,-72.300,-94.000,0.125,2.500,-0.062
00:28:15:640,0.025,-0.013,-0.992,-265.400,-72.600,-92.100,0.250,2.938,0.188
00:28:15:768,0.024,-0.017,-0.993,-264.400,-72.500,-91.300,0.125,3.375,0.312
00:28:15:921,0.029,-0.013,-1.000,-264.400,-73.300,-94.100,0.250,2.875,0.375
00:28:16:051,0.029,-0.009,-0.993,-264.100,-72.300,-90.500,0.375,3.125,0.125
00:28:16:210,0.025,-0.013,-0.991,-263.300,-73.000,-92.400,-0.062,2.750,0.000
00:28:16:361,0.031,-0.007,-0.994,-262.900,-72.100,-91.700,-0.125,2.438,0.125
00:28:16:510,0.028,-0.012,-0.991,-265.000,-73.100,-94.300,0.000,2.625,0.062
00:28:16:660,0.024,-0.013,-0.997,-263.400,-72.600,-92.800,0.250,2.875,-0.062
00:28:16:806,0.027,-0.009,-0.988,-264.900,-73.400,-92.300,-0.062,2.438,0.250
00:28:16:953,0.026,-0.012,-0.988,-262.800,-72.700,-93.400,0.125,2.750,-0.125
00:28:17:109,0.024,-0.010,-0.994,-264.200,-74.000,-94.900,-0.500,1.750,0.250
00:28:17:271,0.025,-0.010,-0.991,-264.000,-72.300,-93.300,0.625,3.250,-0.062
00:28:17:401,0.026,-0.010,-0.994,-264.700,-72.200,-93.000,0.375,2.750,0.188
00:28:17:560,0.033,-0.011,-0.993,-264.000,-73.000,-92.600,0.125,3.000,0.188
00:28:17:704,0.025,-0.010,-0.999,-264.300,-72.300,-92.800,-0.125,2.875,0.375
00:28:17:860,0.030,-0.014,-0.992,-263.500,-71.500,-92.800,0.000,2.312,0.250
00:28:17:995,0.025,-0.012,-0.992,-263.900,-72.800,-91.500,0.375,3.188,0.250
00:28:18:149,0.026,-0.014,-0.994,-263.500,-73.300,-93.100,-0.250,2.750,0.438
00:28:18:296,0.028,-0.012,-1.001,-264.400,-72.800,-92.000,0.312,2.750,-0.062
00:28:18:451,0.024,-0.018,-0.992,-263.500,-72.300,-93.300,-0.250,2.812,0.188
00:28:18:600,0.028,-0.009,-0.989,-264.700,-73.100,-93.700,0.062,2.938,-0.188
00:28:18:746,0.025,-0.009,-0.995,-262.600,-72.900,-93.300,-0.125,2.438,0.125
00:28:18:901,0.024,-0.011,-1.003,-264.700,-73.400,-92.200,-0.438,2.500,0.375
00:28:19:042,0.026,-0.013,-0.994,-265.100,-71.600,-90.900,0.625,2.625,0.250
00:28:19:201,0.028,-0.015,-0.999,-264.200,-71.300,-94.000,0.312,2.875,0.188
00:28:19:344,0.029,-0.014,-0.994,-266.200,-73.100,-94.200,0.438,3.438,0.188
00:28:19:477,0.027,-0.014,-1.002,-265.700,-73.100,-93.800,-0.125,2.438,0.188
00:28:19:636,0.027,-0.013,-1.000,-263.800,-72.000,-92.200,0.188,3.188,0.312
00:28:19:781,0.029,-0.007,-1.002,-265.300,-72.700,-94.200,0.062,2.750,0.125
00:28:19:931,0.030,-0.012,-0.999,-263.600,-72.200,-92.300,-0.375,2.438,0.000
00:28:20:079,0.031,-0.009,-0.997,-264.700,-71.700,-95.000,-0.125,3.000,0.250
00:28:20:215,0.025,-0.014,-0.997,-264.500,-73.800,-94.600,0.000,3.125,-0.062
00:28:20:362,0.024,-0.012,-0.989,-263.600,-73.400,-92.800,-0.062,2.938,0.062
00:28:20:517,0.025,-0.012,-0.993,-263.500,-74.000,-93.500,-0.062,2.875,0.250
00:28:20:666,0.028,-0.022,-1.005,-264.300,-73.000,-91.800,0.125,2.938,0.000
00:28:20:829,0.030,-0.013,-1.003,-265.000,-73.600,-92.100,-0.062,2.562,0.500
00:28:20:973,0.028,-0.014,-0.992,-264.500,-72.400,-93.000,0.438,2.938,0.000
00:28:21:124,0.026,-0.008,-0.991,-263.600,-73.400,-93.700,-0.250,2.500,0.000
00:28:21:277,0.026,-0.014,-0.991,-263.800,-73.200,-91.700,-0.188,2.688,0.125
00:28:21:422,0.024,-0.014,-0.991,-265.300,-73.300,-92.800,-0.062,2.500,0.125
00:28:21:590,0.029,-0.015,-0.990,-264.800,-73.400,-93.500,-0.125,2.625,0.375
00:28:21:713,0.029,-0.018,-0.993,-265.300,-71.900,-93.300,0.500,2.750,0.000
00:28:21:851,0.025,-0.013,-0.997,-264.500,-73.000,-93.700,-0.312,2.250,0.062
00:28:22:011,0.023,-0.013,-1.000,-265.400,-73.300,-91.300,-0.250,2.812,0.250
00:28:22:166,0.029,-0.013,-0.992,-262.900,-74.300,-92.600,-0.062,2.812,0.375
00:28:22:305,0.029,-0.012,-0.994,-263.900,-73.300,-93.100,0.188,2.938,0.125
00:28:22:464,0.030,-0.009,-0.996,-265.200,-73.700,-93.400,-0.062,2.750,0.125
00:28:22:609,0.024,-0.009,-0.997,-264.400,-72.800,-93.400,0.125,2.750,0.000
00:28:22:782,0.024,-0.013,-0.992,-264.500,-73.900,-92.900,-0.062,2.188,0.562
00:28:22:910,0.028,-0.009,-1.000,-264.700,-71.800,-94.100,-0.312,3.312,0.000
00:28:23:072,0.023,-0.012,-0.991,-265.000,-73.900,-92.800,0.375,2.688,0.250
00:28:23:217,0.028,-0.014,-0.999,-265.600,-73.000,-92.900,0.125,2.562,0.250
00:28:23:371,0.027,-0.015,-0.996,-265.800,-72.900,-94.300,0.188,2.625,0.375
00:28:23:498,0.027,-0.016,-0.996,-264.300,-72.900,-92.400,0.312,2.562,0.375
00:28:23:648,0.022,-0.015,-0.992,-265.200,-72.100,-91.600,-0.188,2.312,0.000
00:28:23:792,0.027,-0.016,-0.998,-263.200,-71.700,-93.000,0.062,2.750,0.125
00:28:23:950,0.028,-0.014,-1.005,-265.200,-72.500,-91.700,0.062,2.500,0.312
00:28:24:091,0.024,-0.015,-0.996,-263.900,-73.400,-91.200,0.125,3.250,0.125
00:28:24:225,0.027,-0.013,-0.991,-265.900,-73.300,-92.400,-0.500,2.625,0.375
00:28:24:400,0.027,-0.013,-0.995,-264.200,-72.700,-92.800,0.312,2.562,0.000
00:28:24:528,0.026,-0.011,-0.996,-264.200,-72.600,-91.800,0.062,3.188,0.125
00:28:24:670,0.024,-0.012,-0.995,-264.100,-73.900,-92.200,0.062,2.562,0.250
00:28:24:830,0.030,-0.012,-0.992,-264.900,-72.100,-94.100,0.562,2.625,0.062
00:28:24:982,0.030,-0.011,-0.992,-265.200,-75.100,-91.700,-0.125,2.812,0.188
00:28:25:121,0.023,-0.009,-0.996,-266.100,-73.600,-91.000,0.125,2.500,0.250
00:28:25:273,0.030,-0.010,-0.991,-264.200,-72.000,-90.500,-0.062,2.812,0.250
00:28:25:411,0.026,-0.016,-0.996,-264.600,-72.000,-92.700,0.312,2.938,0.000
00:28:25:559,0.022,-0.014,-0.986,-264.600,-74.000,-91.800,0.188,2.312,0.250
00:28:25:705,0.028,-0.009,-0.991,-264.200,-72.800,-92.300,0.375,2.938,0.438
00:28:25:849,0.026,-0.013,-0.996,-265.300,-73.100,-92.100,0.875,3.125,0.375
00:28:26:021,0.027,-0.014,-1.000,-263.900,-72.500,-91.700,-0.312,2.688,-0.125
00:28:26:169,0.028,-0.011,-0.991,-264.200,-74.000,-94.200,-0.125,2.812,0.125
00:28:26:327,0.029,-0.013,-0.990,-265.000,-74.300,-92.100,-0.500,2.438,0.188
00:28:26:469,0.026,-0.009,-0.990,-264.000,-73.800,-92.400,-0.125,2.812,0.188
00:28:26:606,0.027,-0.009,-1.001,-264.500,-73.300,-94.900,-0.312,2.438,0.062
00:28:26:750,0.029,-0.015,-0.988,-263.600,-74.000,-94.300,-0.250,3.000,-0.125
00:28:26:903,0.030,-0.014,-0.997,-263.600,-73.700,-92.000,0.250,2.938,-0.062
00:28:27:045,0.027,-0.008,-0.996,-265.000,-73.900,-93.200,-0.375,3.375,0.250
00:28:27:211,0.027,-0.008,-0.996,-264.800,-73.800,-93.500,0.125,2.688,-0.188
00:28:27:341,0.028,-0.013,-0.990,-265.800,-72.300,-92.500,-0.312,2.688,0.125
00:28:27:495,0.028,-0.011,-0.988,-265.300,-72.900,-92.100,0.312,3.000,0.062
00:28:27:645,0.029,-0.010,-0.992,-265.000,-74.200,-91.700,0.500,2.375,0.188
00:28:27:800,0.029,-0.010,-0.995,-264.000,-74.400,-93.900,0.375,2.438,-0.062
00:28:27:940,0.028,-0.011,-1.003,-265.100,-74.400,-93.800,-0.188,2.938,0.250
00:28:28:100,0.029,-0.013,-0.992,-263.800,-73.200,-93.800,0.250,2.438,0.312
00:28:28:239,0.027,-0.014,-0.994,-264.400,-74.300,-91.700,0.312,2.500,0.188
00:28:28:401,0.027,-0.009,-0.993,-266.000,-72.700,-92.300,-0.250,2.750,0.062
00:28:28:539,0.022,-0.009,-1.001,-264.900,-72.800,-92.700,-0.500,2.875,0.188
00:28:28:680,0.027,-0.011,-0.997,-264.000,-74.000,-91.000,-0.125,2.688,0.125
00:28:28:814,0.028,-0.012,-0.993,-263.200,-71.900,-93.200,0.000,2.750,0.000
00:28:28:982,0.029,-0.015,-1.000,-264.200,-72.700,-92.200,0.312,2.625,0.000
00:28:29:127,0.024,-0.014,-0.995,-263.600,-72.200,-92.500,0.062,2.750,0.375
00:28:29:271,0.025,-0.014,-0.996,-265.400,-73.700,-92.400,-0.125,3.062,0.125
00:28:29:410,0.024,-0.013,-0.993,-262.800,-73.000,-92.700,0.250,3.000,0.125
00:28:29:541,0.029,-0.014,-0.996,-264.000,-74.300,-94.800,0.062,2.562,0.188
00:28:29:694,0.035,-0.014,-0.996,-266.000,-73.800,-93.300,0.188,3.000,0.250
00:28:29:843,0.030,-0.014,-0.993,-264.500,-72.300,-92.800,-0.375,2.312,0.250
00:28:30:000,0.028,-0.014,-0.999,-263.100,-73.900,-91.300,0.125,3.312,0.125
00:28:30:159,0.023,-0.010,-0.996,-263.300,-71.800,-92.100,0.312,3.062,0.188
00:28:30:300,0.029,-0.012,-0.998,-265.700,-72.300,-94.800,-0.188,2.250,0.562
00:28:30:440,0.028,-0.013,-0.997,-266.200,-72.800,-92.800,0.188,2.375,0.188
00:28:30:587,0.028,-0.014,-0.996,-264.200,-72.900,-92.600,0.188,2.438,0.312
00:28:30:738,0.024,-0.009,-0.997,-264.600,-73.700,-93.400,-0.250,2.938,0.125
00:28:30:882,0.030,-0.012,-1.002,-263.100,-72.400,-92.700,0.000,2.438,0.312
00:28:31:029,0.030,-0.012,-0.991,-265.700,-73.000,-93.000,0.250,2.688,-0.188
00:28:31:200,0.026,-0.012,-0.997,-265.000,-73.300,-93.600,-0.062,2.625,0.312
00:28:31:341,0.029,-0.013,-0.997,-265.600,-73.000,-94.300,-0.250,2.375,0.250
00:28:31:495,0.028,-0.014,-0.996,-265.100,-72.600,-93.200,0.062,3.125,-0.062
00:28:31:649,0.023,-0.015,-0.997,-264.100,-73.700,-93.200,0.562,2.938,0.312
00:28:31:780,0.026,-0.005,-0.990,-265.100,-73.000,-92.500,0.125,2.375,-0.188
00:28:31:951,0.025,-0.012,-0.982,-265.200,-73.400,-91.700,0.188,2.938,0.188
00:28:32:099,0.026,-0.017,-0.990,-265.300,-73.100,-91.200,0.250,2.750,-0.250
00:28:32:222,0.035,-0.014,-0.996,-264.500,-73.000,-94.400,0.000,2.688,0.312
00:28:32:351,0.024,-0.010,-0.993,-266.300,-72.500,-91.600,0.562,2.688,0.562
00:28:32:482,0.027,-0.015,-0.990,-265.000,-73.600,-93.600,0.375,2.875,-0.062
00:28:32:602,0.027,-0.020,-0.987,-263.400,-73.300,-92.700,0.000,2.812,-0.125
00:28:32:741,0.025,-0.014,-0.991,-263.600,-73.600,-92.500,-0.062,2.625,0.125
00:28:32:889,0.032,-0.014,-0.988,-265.200,-73.200,-93.300,-0.250,3.062,0.250
00:28:33:033,0.023,-0.014,-0.988,-264.200,-73.400,-92.500,0.312,2.625,-0.250
00:28:33:170,0.029,-0.013,-0.995,-264.600,-73.300,-90.900,-0.125,3.062,0.062
00:28:33:309,0.024,-0.014,-0.992,-263.400,-72.900,-90.700,-0.062,2.125,0.500
00:28:33:449,0.028,-0.017,-0.990,-264.900,-73.300,-93.100,0.375,2.938,0.438
00:28:33:589,0.029,-0.009,-0.990,-264.500,-73.200,-92.400,-0.188,2.312,0.312
00:28:33:721,0.027,-0.011,-0.988,-263.800,-73.100,-92.600,-0.125,2.438,0.250
00:28:33:865,0.023,-0.013,-0.993,-265.700,-73.900,-90.400,-0.312,3.000,0.062
00:28:34:039,0.025,-0.009,-0.989,-264.700,-74.000,-93.400,-0.125,2.938,0.000
00:28:34:181,0.024,-0.010,-0.989,-265.500,-72.800,-92.500,0.375,2.750,0.250
00:28:34:333,0.024,-0.011,-0.993,-263.700,-72.200,-92.100,0.125,2.812,0.062
00:28:34:479,0.022,-0.015,-0.995,-265.700,-73.200,-90.700,-0.188,2.188,0.062
00:28:34:619,0.028,-0.007,-1.005,-266.400,-73.100,-92.300,-0.312,3.062,0.312
00:28:34:770,0.027,-0.008,-1.000,-264.100,-71.900,-93.300,0.188,2.562,0.188
00:28:34:920,0.027,-0.010,-0.992,-265.100,-72.800,-91.400,-0.188,2.875,0.188
00:28:35:085,0.028,-0.011,-0.994,-264.900,-76.000,-92.600,0.312,2.938,0.188
00:28:35:225,0.028,-0.008,-0.989,-263.600,-73.200,-92.000,0.250,3.125,0.250
00:28:35:376,0.024,-0.010,-0.994,-263.500,-72.300,-92.700,0.438,3.062,0.000
00:28:35:517,0.030,-0.010,-0.992,-264.300,-73.500,-92.400,0.312,2.812,0.000
00:28:35:639,0.026,-0.017,-0.991,-265.200,-73.700,-93.700,0.250,2.812,0.062
00:28:35:736,0.029,-0.012,-0.996,-264.600,-73.500,-93.800,0.375,2.938,0.250
00:28:35:892,0.030,-0.018,-0.993,-263.600,-73.500,-92.400,-0.250,3.250,0.000
00:28:36:042,0.023,-0.015,-0.992,-264.100,-72.600,-90.800,0.062,2.875,0.125
00:28:36:199,0.024,-0.016,-1.000,-265.000,-73.500,-91.100,-0.062,2.875,0.062
00:28:36:336,0.027,-0.011,-0.997,-263.200,-73.200,-91.800,0.688,2.875,0.000
00:28:36:510,0.029,-0.014,-0.996,-264.000,-75.700,-93.100,0.375,3.438,0.062
00:28:36:649,0.025,-0.010,-0.992,-264.000,-73.000,-90.100,0.312,2.812,-0.125
00:28:36:770,0.027,-0.012,-0.994,-264.700,-73.300,-92.900,0.688,2.938,0.250
00:28:36:921,0.023,-0.013,-0.993,-265.100,-72.400,-92.500,0.312,2.625,0.375
00:28:37:070,0.028,-0.010,-0.990,-265.000,-72.400,-94.500,-0.250,2.500,0.062
00:28:37:210,0.026,-0.009,-0.989,-262.800,-73.100,-92.100,0.188,2.875,0.312
00:28:37:365,0.025,-0.017,-0.989,-264.900,-73.400,-91.600,-0.438,2.688,0.062
00:28:37:500,0.029,-0.013,-0.996,-263.800,-73.900,-94.300,0.562,2.250,0.375
00:28:37:638,0.026,-0.011,-1.003,-264.100,-73.000,-93.000,0.688,2.438,0.375
00:28:37:793,0.030,-0.016,-0.996,-263.700,-73.500,-92.200,0.125,2.875,0.438
00:28:37:950,0.024,-0.013,-0.991,-265.300,-72.800,-92.400,-0.562,2.812,0.000
00:28:38:101,0.030,-0.011,-0.996,-263.900,-73.300,-93.700,-0.312,3.062,0.188
00:28:38:244,0.028,-0.015,-0.997,-265.100,-72.900,-94.100,0.000,2.500,0.000
00:28:38:391,0.029,-0.016,-0.997,-264.400,-73.300,-90.800,-0.125,2.562,0.062
00:28:38:531,0.022,-0.016,-0.997,-265.000,-72.800,-92.100,0.000,2.312,0.250
00:28:38:690,0.026,-0.014,-0.987,-265.200,-73.200,-93.300,0.438,2.688,0.125
00:28:38:824,0.025,-0.013,-0.997,-262.800,-72.200,-91.100,0.125,2.438,-0.062
00:28:38:971,0.029,-0.014,-0.991,-263.900,-73.100,-92.500,-0.062,3.062,-0.062
00:28:39:127,0.027,-0.017,-0.994,-265.300,-74.100,-91.100,0.188,2.938,0.250
00:28:39:268,0.026,-0.015,-0.990,-265.700,-73.400,-91.100,-0.562,2.625,0.250
00:28:39:412,0.027,-0.017,-0.998,-264.600,-71.700,-91.900,-0.125,2.625,0.188
00:28:39:559,0.024,-0.015,-1.001,-265.600,-71.800,-94.300,-0.062,2.938,0.125
00:28:39:707,0.030,-0.010,-1.002,-264.400,-73.100,-90.500,-0.062,2.938,-0.125
