Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
00:44:38:502,0.026,-0.008,-0.990,-264.800,-74.700,-93.500,-0.250,3.125,0.188
00:44:38:595,0.029,-0.011,-0.996,-263.800,-73.600,-93.900,0.062,3.062,-0.062
00:44:38:723,0.031,-0.011,-0.991,-264.300,-73.200,-92.000,-0.625,2.562,0.062
00:44:38:805,0.023,-0.015,-0.991,-264.000,-74.100,-93.600,0.625,2.812,0.125
00:44:38:949,0.027,-0.014,-0.992,-264.000,-73.900,-92.700,0.375,2.375,0.188
00:44:39:036,0.024,-0.014,-0.994,-262.600,-73.600,-91.600,-0.250,2.500,0.062
00:44:39:152,0.027,-0.013,-0.990,-262.700,-73.000,-93.400,0.375,3.125,0.188
00:44:39:270,0.030,-0.012,-0.996,-263.100,-73.300,-92.200,0.438,3.250,0.312
00:44:39:347,0.025,-0.017,-1.000,-261.500,-73.000,-93.200,-0.125,2.938,0.312
00:44:39:478,0.028,-0.009,-0.996,-263.100,-75.300,-92.400,0.312,2.875,0.188
00:44:39:601,0.025,-0.013,-0.993,-263.900,-73.800,-92.800,0.188,2.500,0.312
00:44:39:707,0.027,-0.014,-0.996,-262.700,-72.800,-94.500,-0.250,2.625,0.062
00:44:39:831,0.029,-0.010,-0.999,-263.300,-73.500,-93.500,-0.188,2.562,0.312
00:44:39:943,0.026,-0.016,-0.998,-263.700,-74.200,-94.500,0.062,2.562,0.125
00:44:40:052,0.028,-0.011,-0.990,-264.800,-74.900,-95.700,-0.625,2.562,0.375
00:44:40:146,0.023,-0.008,-0.993,-263.100,-73.200,-91.000,0.500,2.812,0.125
00:44:40:264,0.027,-0.006,-0.989,-263.300,-73.500,-94.100,0.562,2.688,-0.062
00:44:40:357,0.028,-0.018,-0.999,-262.900,-74.400,-92.400,-0.188,2.438,0.062
00:44:40:494,0.026,-0.010,-0.992,-263.800,-74.100,-93.800,-0.375,2.812,0.000
00:44:40:585,0.025,-0.012,-0.995,-263.900,-74.200,-93.800,0.312,2.812,0.250
00:44:40:715,0.025,-0.014,-0.998,-262.300,-74.600,-93.700,0.438,3.000,0.438
00:44:40:827,0.028,-0.017,-0.996,-261.600,-73.800,-92.100,0.875,3.000,-0.125
00:44:40:925,0.024,-0.019,-0.989,-262.400,-74.100,-93.900,-0.062,2.125,0.125
00:44:41:052,0.024,-0.018,-0.991,-263.600,-73.600,-93.400,-0.125,2.625,0.312
00:44:41:148,0.024,-0.016,-0.998,-261.700,-73.400,-94.400,-0.438,2.312,0.125
00:44:41:300,0.028,-0.009,-0.998,-262.900,-73.500,-93.400,-0.062,2.375,0.062
00:44:41:394,0.031,-0.013,-0.990,-262.800,-73.700,-92.800,0.812,2.688,0.062
00:44:41:489,0.026,-0.010,-0.992,-262.900,-73.900,-93.100,0.375,3.000,0.500
00:44:41:617,0.027,-0.015,-1.005,-264.100,-74.800,-93.200,0.812,2.750,-0.188
00:44:41:742,0.029,-0.009,-0.991,-263.000,-73.900,-92.900,0.125,2.500,-0.125
00:44:41:843,0.029,-0.010,-0.993,-263.200,-73.800,-94.600,0.125,2.875,-0.125
00:44:41:945,0.028,-0.018,-0.992,-263.300,-74.000,-93.500,0.000,3.000,0.125
00:44:42:058,0.027,-0.012,-0.992,-263.200,-73.200,-92.600,0.188,3.062,0.312
00:44:42:165,0.027,-0.010,-0.998,-263.600,-72.400,-93.200,0.375,2.812,0.312
00:44:42:267,0.024,-0.011,-0.996,-263.100,-74.400,-93.200,0.562,2.312,0.062
00:44:42:394,0.024,-0.015,-0.996,-263.500,-74.000,-92.600,0.375,2.750,-0.062
00:44:42:513,0.030,-0.011,-0.991,-263.400,-73.800,-93.600,-0.062,2.562,0.438
00:44:42:615,0.024,-0.013,-0.997,-263.500,-74.100,-94.700,0.500,2.562,0.000
00:44:42:732,0.026,-0.012,-0.993,-264.200,-74.000,-93.200,-0.125,2.688,0.500
00:44:42:858,0.025,-0.014,-0.993,-263.100,-73.800,-91.700,0.125,2.562,0.000
00:44:42:965,0.025,-0.014,-1.000,-264.500,-73.900,-93.200,0.000,3.125,0.062
00:44:43:067,0.027,-0.009,-0.996,-263.800,-72.800,-89.300,0.250,2.500,0.375
00:44:43:193,0.024,-0.017,-0.992,-264.100,-73.300,-92.400,-0.312,2.625,0.125
00:44:43:285,0.024,-0.011,-0.993,-262.600,-73.600,-94.700,-0.188,2.312,0.375
00:44:43:407,0.025,-0.010,-0.991,-263.800,-72.700,-94.600,0.062,2.625,0.000
00:44:43:515,0.024,-0.010,-0.997,-263.800,-73.600,-95.300,0.000,2.438,0.062
00:44:43:617,0.025,-0.009,-0.998,-263.600,-74.400,-93.300,0.562,2.375,0.188
00:44:43:734,0.025,-0.016,-0.983,-264.800,-74.700,-92.200,0.375,2.562,0.125
00:44:43:860,0.024,-0.011,-0.991,-262.900,-74.300,-92.800,0.250,2.875,0.250
00:44:43:948,0.028,-0.009,-0.995,-263.700,-73.900,-93.200,0.125,3.062,0.062
00:44:44:068,0.025,-0.014,-0.989,-263.400,-72.500,-93.100,0.500,2.750,0.312
00:44:44:184,0.028,-0.014,-0.983,-263.300,-73.800,-93.500,0.062,2.625,0.000
00:44:44:292,0.026,-0.015,-0.989,-264.000,-74.200,-96.000,0.125,2.938,0.000
00:44:44:429,0.028,-0.012,-1.003,-262.800,-73.900,-93.700,0.312,2.688,0.000
00:44:44:539,0.027,-0.009,-0.998,-264.400,-73.900,-92.500,0.250,2.875,-0.188
00:44:44:638,0.028,-0.015,-0.991,-262.800,-73.800,-93.300,0.188,2.625,0.125
00:44:44:744,0.026,-0.012,-0.997,-262.400,-73.400,-93.300,0.125,2.812,0.188
00:44:44:864,0.028,-0.014,-0.995,-263.600,-74.000,-94.600,-0.062,3.000,-0.125
00:44:44:975,0.025,-0.008,-0.994,-263.900,-73.500,-93.300,-0.188,2.375,0.250
00:44:45:093,0.027,-0.012,-0.992,-262.800,-73.500,-93.700,-0.312,2.938,0.375
00:44:45:195,0.028,-0.011,-0.995,-263.200,-72.700,-94.500,0.438,3.062,-0.062
00:44:45:305,0.026,-0.009,-0.988,-263.000,-73.100,-93.300,0.125,2.875,0.000
00:44:45:424,0.025,-0.012,-0.991,-263.400,-72.600,-95.000,-0.125,2.375,-0.062
00:44:45:538,0.026,-0.009,-0.999,-263.600,-74.300,-94.200,0.688,2.562,0.062
00:44:45:635,0.026,-0.016,-0.999,-263.300,-73.300,-92.800,0.000,3.062,0.312
00:44:45:771,0.027,-0.012,-0.992,-262.800,-74.100,-94.500,-0.312,2.562,0.250
00:44:45:866,0.023,-0.010,-0.996,-263.600,-74.000,-92.300,0.438,2.688,0.062
00:44:45:977,0.029,-0.014,-0.993,-264.400,-75.200,-92.700,0.500,2.875,0.062
00:44:46:120,0.024,-0.012,-1.003,-263.400,-73.400,-94.800,0.375,3.062,0.000
00:44:46:206,0.028,-0.012,-0.996,-262.600,-74.300,-92.100,0.125,2.875,0.188
00:44:46:334,0.026,-0.008,-0.999,-262.800,-73.500,-92.700,0.062,2.625,0.188
00:44:46:453,0.026,-0.009,-0.990,-264.000,-74.400,-93.000,-0.250,2.562,0.125
00:44:46:580,0.026,-0.012,-0.993,-263.900,-74.600,-91.500,-0.500,1.688,0.000
00:44:46:667,0.022,-0.009,-0.989,-263.600,-73.300,-95.600,-0.188,2.688,-0.062
00:44:46:773,0.030,-0.010,-0.994,-261.600,-72.600,-93.600,-0.625,2.438,0.125
00:44:46:899,0.025,-0.016,-0.992,-263.700,-73.100,-93.600,-0.062,2.688,0.188
00:44:46:993,0.027,-0.016,-1.001,-264.800,-73.900,-92.400,0.000,2.812,0.062
00:44:47:096,0.024,-0.016,-0.996,-263.100,-75.100,-93.700,0.062,2.625,0.125
00:44:47:213,0.024,-0.011,-0.988,-263.400,-74.000,-90.400,0.188,2.312,0.312
00:44:47:349,0.027,-0.012,-0.996,-263.600,-73.800,-94.400,0.125,2.438,0.312
00:44:47:426,0.026,-0.006,-1.000,-262.900,-72.900,-93.100,0.188,2.938,0.188
00:44:47:554,0.029,-0.011,-0.992,-263.300,-73.700,-92.600,-0.312,3.000,0.125
00:44:47:645,0.022,-0.009,-0.995,-264.800,-74.000,-93.400,-0.438,2.500,0.000
00:44:47:755,0.027,-0.009,-1.002,-263.400,-74.200,-93.700,-0.312,2.312,0.188
00:44:47:857,0.027,-0.011,-0.998,-264.000,-74.000,-91.800,-0.125,2.875,0.375
00:44:47:993,0.025,-0.013,-0.995,-264.000,-74.400,-94.100,-0.125,2.812,0.125
00:44:48:122,0.023,-0.015,-0.997,-263.700,-74.500,-93.000,0.188,2.812,-0.188
00:44:48:237,0.025,-0.012,-0.993,-264.000,-74.300,-92.600,-0.312,2.750,0.375
00:44:48:334,0.027,-0.010,-0.998,-264.000,-72.400,-94.500,0.750,3.000,0.188
00:44:48:444,0.027,-0.014,-0.996,-263.500,-73.900,-90.700,0.125,2.812,0.250
00:44:48:544,0.028,-0.010,-0.996,-263.700,-74.200,-92.100,-0.688,2.125,0.062
00:44:48:655,0.025,-0.012,-0.996,-262.800,-73.600,-93.200,0.312,2.562,-0.188
00:44:48:776,0.025,-0.013,-1.000,-264.000,-73.700,-93.000,0.125,3.062,-0.125
00:44:48:900,0.028,-0.010,-0.996,-263.700,-72.800,-93.600,0.000,2.375,0.375
00:44:48:984,0.030,-0.011,-0.990,-263.700,-73.700,-92.700,0.188,2.625,0.188
00:44:49:129,0.022,-0.013,-0.988,-264.000,-74.400,-94.200,0.312,3.062,0.375
00:44:49:238,0.026,-0.006,-0.990,-261.900,-72.600,-91.900,-0.188,2.438,0.250
00:44:49:324,0.024,-0.012,-0.997,-263.700,-73.700,-92.100,-0.125,2.438,0.000
00:44:49:428,0.023,-0.018,-0.997,-264.200,-75.500,-94.300,0.250,2.750,0.000
00:44:49:536,0.024,-0.014,-0.990,-263.400,-73.100,-89.600,0.000,2.312,0.188
00:44:49:664,0.031,-0.011,-0.987,-264.500,-74.800,-94.700,0.000,2.938,0.062
00:44:49:775,0.026,-0.016,-0.993,-263.300,-75.400,-93.200,0.250,2.875,0.250
00:44:49:875,0.020,-0.008,-0.992,-263.000,-73.800,-94.300,0.062,2.812,-0.062
00:44:49:985,0.031,-0.012,-0.995,-263.100,-72.300,-93.300,0.062,2.812,-0.125
00:44:50:129,0.027,-0.013,-0.988,-263.300,-72.900,-92.000,0.125,2.500,-0.125
00:44:50:205,0.024,-0.015,-0.995,-264.100,-72.600,-94.100,0.062,2.750,0.250
00:44:50:342,0.023,-0.014,-1.003,-262.800,-73.500,-94.700,-0.250,2.688,-0.062
00:44:50:464,0.021,-0.016,-0.990,-262.500,-74.200,-92.900,0.000,2.812,0.188
00:44:50:558,0.022,-0.012,-0.990,-262.900,-74.100,-94.700,0.312,2.250,-0.062
00:44:50:692,0.029,-0.013,-0.996,-263.700,-74.000,-93.300,0.438,2.625,0.188
00:44:50:811,0.028,-0.009,-0.996,-263.500,-73.000,-92.400,0.125,2.500,0.250
00:44:50:920,0.027,-0.017,-0.989,-263.200,-75.300,-93.500,0.000,2.812,-0.062
00:44:51:024,0.028,-0.009,-0.990,-262.900,-73.700,-93.000,0.250,2.938,0.188
00:44:51:139,0.024,-0.009,-0.991,-262.600,-74.000,-92.200,0.000,2.875,0.062
00:44:51:260,0.028,-0.013,-0.999,-263.100,-73.700,-92.700,0.125,2.188,0.000
00:44:51:365,0.024,-0.012,-0.996,-263.400,-73.000,-93.900,-0.312,2.750,0.188
00:44:51:475,0.026,-0.010,-0.990,-264.000,-73.700,-93.700,0.438,2.562,0.375
00:44:51:594,0.029,-0.012,-0.999,-264.200,-73.300,-93.600,0.500,2.875,0.500
00:44:51:714,0.026,-0.017,-1.002,-265.000,-74.500,-93.900,0.188,2.125,-0.062
00:44:51:813,0.024,-0.013,-0.994,-264.200,-73.800,-94.500,0.312,2.750,0.062
00:44:51:915,0.029,-0.011,-0.990,-263.600,-73.200,-96.000,-0.062,2.875,0.125
00:44:52:049,0.025,-0.013,-0.996,-263.000,-74.000,-93.700,0.000,2.625,-0.188
00:44:52:144,0.030,-0.013,-0.996,-264.000,-73.100,-91.600,0.125,2.812,0.312
00:44:52:266,0.029,-0.016,-1.002,-264.200,-72.600,-92.700,-0.125,2.812,0.250
00:44:52:383,0.029,-0.010,-0.996,-264.100,-73.700,-91.000,0.062,2.500,0.188
00:44:52:504,0.025,-0.010,-0.992,-262.900,-73.200,-92.200,-0.188,2.438,0.125
00:44:52:637,0.027,-0.014,-0.991,-263.200,-74.000,-93.000,0.000,2.375,0.125
00:44:52:715,0.026,-0.015,-1.002,-265.500,-72.900,-93.000,0.438,2.062,0.000
00:44:52:853,0.029,-0.011,-0.991,-263.900,-73.300,-93.300,-0.062,3.125,-0.062
00:44:52:955,0.027,-0.013,-0.988,-264.100,-74.500,-93.600,-0.188,2.938,0.375
00:44:53:075,0.027,-0.010,-0.987,-263.500,-75.100,-92.300,0.312,2.812,0.312
00:44:53:200,0.026,-0.010,-0.990,-263.800,-74.300,-92.300,-0.312,2.812,0.000
00:44:53:295,0.026,-0.011,-0.995,-263.200,-73.500,-94.100,0.625,2.812,0.062
00:44:53:397,0.028,-0.011,-0.995,-262.600,-74.900,-91.700,0.375,2.312,0.062
00:44:53:517,0.027,-0.015,-0.990,-263.400,-75.000,-92.200,0.312,2.688,0.062
00:44:53:624,0.028,-0.011,-0.995,-264.100,-74.400,-93.700,0.000,2.750,0.438
00:44:53:742,0.029,-0.013,-0.999,-263.600,-74.900,-92.300,-0.562,2.375,0.375
00:44:53:853,0.027,-0.013,-1.002,-262.600,-73.700,-93.700,0.375,2.312,0.125
00:44:53:979,0.026,-0.011,-0.990,-263.200,-74.300,-94.100,0.062,3.000,0.375
00:44:54:091,0.025,-0.012,-0.995,-263.300,-72.500,-93.100,0.500,2.438,0.312
00:44:54:195,0.027,-0.014,-0.999,-263.800,-72.900,-93.400,-0.188,2.688,-0.125
00:44:54:315,0.030,-0.015,-0.989,-264.200,-73.800,-93.200,0.312,3.000,0.375
00:44:54:397,0.026,-0.012,-0.989,-262.900,-73.200,-93.900,0.688,2.625,0.250
00:44:54:506,0.025,-0.011,-0.993,-263.800,-73.400,-93.500,0.375,2.750,0.250
00:44:54:624,0.023,-0.013,-0.994,-265.600,-73.900,-92.300,0.375,2.562,-0.125
00:44:54:743,0.026,-0.014,-0.995,-264.000,-73.400,-93.200,0.375,3.250,0.188
00:44:54:845,0.023,-0.009,-0.992,-263.300,-73.600,-92.800,-0.125,2.438,0.250
00:44:54:975,0.024,-0.013,-0.992,-263.200,-73.500,-94.000,0.312,2.500,0.125
00:44:55:083,0.028,-0.015,-1.004,-263.100,-73.700,-91.300,0.312,2.938,0.125
00:44:55:216,0.025,-0.018,-0.996,-264.200,-72.800,-91.300,0.188,2.562,0.312
00:44:55:327,0.024,-0.015,-1.000,-263.600,-73.600,-91.300,0.125,2.312,0.000
00:44:55:479,0.024,-0.014,-0.999,-263.600,-73.100,-90.000,0.000,2.812,0.250
00:44:55:547,0.025,-0.016,-0.992,-263.500,-74.700,-90.900,0.062,2.562,-0.125
00:44:55:691,0.026,-0.011,-1.001,-263.500,-75.200,-92.400,0.188,3.062,0.438
00:44:55:804,0.027,-0.010,-0.999,-261.600,-73.700,-91.500,0.438,2.812,-0.062
00:44:55:915,0.024,-0.014,-0.996,-263.700,-73.900,-93.800,0.062,2.938,0.000
00:44:56:059,0.029,-0.011,-0.991,-263.100,-73.500,-90.900,0.250,2.750,0.125
00:44:56:162,0.025,-0.013,-0.997,-263.700,-74.100,-92.400,0.000,2.500,0.062
00:44:56:300,0.030,-0.010,-0.996,-262.400,-74.000,-93.300,-0.188,2.562,0.125
00:44:56:407,0.023,-0.012,-1.000,-264.200,-74.700,-92.100,0.062,2.625,0.125
00:44:56:522,0.027,-0.012,-0.993,-262.900,-73.800,-92.400,0.250,2.625,0.188
00:44:56:634,0.024,-0.011,-0.997,-264.400,-74.100,-92.600,-0.125,2.688,0.000
00:44:56:735,0.028,-0.015,-0.997,-263.700,-72.900,-92.500,-0.062,2.438,0.125
00:44:56:845,0.024,-0.013,-1.000,-262.800,-74.000,-91.500,0.062,2.562,0.125
00:44:56:955,0.029,-0.010,-0.994,-264.100,-73.800,-90.900,0.312,2.562,0.250
00:44:57:066,0.028,-0.010,-0.990,-263.900,-74.100,-92.400,-0.125,2.688,0.250
00:44:57:176,0.026,-0.015,-0.995,-263.100,-74.800,-89.900,0.312,2.625,0.062
00:44:57:297,0.026,-0.011,-0.993,-263.400,-74.300,-93.600,-0.062,2.500,0.188
00:44:57:405,0.029,-0.008,-0.990,-263.000,-73.900,-92.500,-0.438,2.625,0.125
00:44:57:525,0.024,-0.011,-0.990,-262.600,-74.100,-91.900,0.250,2.438,-0.062
00:44:57:648,0.028,-0.016,-0.992,-263.900,-72.600,-94.000,0.000,2.875,0.062
00:44:57:746,0.030,-0.008,-0.988,-263.100,-73.100,-92.600,0.062,2.312,0.000
00:44:57:854,0.028,-0.013,-0.994,-263.300,-74.700,-94.100,0.125,2.375,0.688
00:44:57:973,0.024,-0.012,-0.990,-262.900,-74.700,-92.800,0.312,3.000,0.250
00:44:58:083,0.027,-0.017,-0.993,-261.300,-73.000,-91.100,0.250,3.125,0.188
00:44:58:195,0.024,-0.013,-0.992,-263.200,-73.500,-93.000,-0.125,2.125,0.125
00:44:58:313,0.028,-0.011,-0.989,-263.100,-73.400,-91.500,0.250,2.625,0.062
00:44:58:415,0.029,-0.008,-0.994,-265.000,-74.100,-92.000,1.000,2.438,0.312
00:44:58:517,0.030,-0.012,-0.996,-264.200,-73.900,-90.700,0.250,2.125,-0.125
00:44:58:635,0.025,-0.016,-0.991,-262.700,-74.700,-91.500,0.562,2.438,0.250
00:44:58:752,0.032,-0.010,-0.988,-261.800,-72.600,-92.500,-0.125,3.062,-0.188
00:44:58:843,0.024,-0.010,-0.996,-263.800,-72.600,-92.800,0.375,2.812,0.312
00:44:58:937,0.024,-0.016,-0.988,-263.300,-72.100,-92.800,0.312,2.562,-0.062
00:44:59:090,0.028,-0.010,-0.996,-265.000,-73.800,-91.300,-0.062,2.750,0.188
00:44:59:177,0.027,-0.012,-0.999,-263.000,-73.300,-92.800,0.125,3.000,0.250
00:44:59:296,0.025,-0.011,-1.003,-261.100,-73.500,-93.600,0.188,2.688,0.250
00:44:59:398,0.028,-0.011,-0.996,-263.600,-74.000,-93.400,0.188,2.938,0.125
00:44:59:517,0.028,-0.010,-0.995,-264.300,-74.600,-91.900,-0.062,2.500,-0.062
00:44:59:623,0.029,-0.015,-0.991,-263.600,-73.400,-93.800,-0.438,3.312,0.188
00:44:59:742,0.019,-0.014,-0.988,-262.600,-73.700,-93.700,0.125,2.812,-0.125
00:44:59:837,0.022,-0.012,-0.999,-263.300,-74.200,-92.700,0.250,2.062,0.188
00:44:59:949,0.028,-0.012,-0.996,-263.700,-73.700,-93.000,-0.312,2.562,0.438
00:45:00:078,0.025,-0.014,-0.991,-264.600,-72.200,-89.000,-0.188,2.812,0.438
00:45:00:219,0.023,-0.007,-0.993,-263.700,-72.400,-93.500,0.500,2.625,0.000
00:45:00:297,0.026,-0.013,-1.000,-262.600,-74.000,-89.800,0.125,3.062,0.438
00:45:00:449,0.029,-0.010,-0.996,-263.600,-73.700,-91.000,0.812,2.562,0.125
00:45:00:523,0.026,-0.017,-0.991,-263.600,-73.500,-92.800,0.062,2.688,0.312
00:45:00:641,0.030,-0.006,-1.002,-262.800,-72.800,-93.300,-0.812,2.625,0.000
00:45:00:735,0.030,-0.010,-0.990,-262.600,-74.600,-91.700,0.250,2.750,-0.125
00:45:00:838,0.023,-0.010,-0.989,-262.500,-73.600,-92.700,-0.188,2.750,0.250
00:45:00:979,0.026,-0.007,-0.996,-263.800,-74.800,-92.200,0.062,2.312,0.375
00:45:01:077,0.022,-0.008,-0.992,-263.800,-73.400,-93.300,0.062,2.688,0.375
00:45:01:203,0.025,-0.007,-0.995,-263.800,-73.800,-93.500,0.188,3.438,0.125
00:45:01:314,0.028,-0.016,-0.994,-264.800,-73.600,-94.100,0.000,2.750,0.312
00:45:01:418,0.022,-0.010,-0.990,-263.800,-72.300,-93.300,-0.250,2.625,0.000
00:45:01:528,0.030,-0.010,-0.996,-264.600,-73.100,-92.400,-0.438,2.688,0.188
00:45:01:644,0.030,-0.012,-0.987,-263.700,-73.600,-95.900,0.375,2.625,0.062
00:45:01:780,0.027,-0.007,-0.988,-262.600,-73.900,-91.600,-0.312,3.000,0.062
00:45:01:874,0.026,-0.014,-0.991,-263.500,-74.100,-92.600,-0.125,2.688,0.250
00:45:01:961,0.029,-0.007,-0.996,-263.700,-73.000,-91.000,-0.312,3.062,0.188
00:45:02:080,0.026,-0.012,-0.991,-262.500,-73.100,-91.400,-0.438,2.875,0.375
00:45:02:203,0.028,-0.009,-0.996,-264.000,-73.700,-91.300,0.312,3.062,-0.125
00:45:02:313,0.027,-0.019,-0.995,-263.500,-73.300,-94.000,0.062,2.500,-0.062
00:45:02:498,óš‚j‚r‚ŠÊj‚rÊºªj’²ªrŠ‚‚jºšr‚‚‚jÊ’rŠ‚‚‚rŠÂÂ’r²’ª‚r‚²’jRü0.024,-0.014,-0.997,-263.200,-73.200,-95.200,0.188,2.688,0.000
00:45:02:632,0.031,-0.016,-0.997,-263.300,-73.200,-92.700,-0.062,2.688,0.312
00:45:02:745,0.024,-0.018,-0.991,-263.600,-73.600,-91.700,0.188,2.812,0.062
00:45:02:853,0.028,-0.015,-0.996,-263.400,-73.800,-94.600,0.375,3.250,0.250
00:45:02:957,0.022,-0.016,-1.000,-263.100,-73.600,-94.400,0.438,2.625,0.312
00:45:03:075,0.026,-0.011,-0.994,-263.100,-73.300,-93.300,0.625,3.312,0.062
00:45:03:214,0.028,-0.012,-0.997,-262.800,-73.700,-93.500,0.062,2.062,0.062
00:45:03:308,0.030,-0.013,-0.995,-263.400,-73.700,-94.000,-0.188,2.438,-0.062
00:45:03:426,0.031,-0.015,-0.996,-263.000,-73.500,-93.000,0.625,2.938,0.188
00:45:03:553,0.022,-0.010,-0.995,-262.800,-74.500,-94.100,0.188,2.875,0.188
00:45:03:662,0.029,-0.015,-0.997,-263.800,-73.800,-94.500,0.000,2.562,-0.188
00:45:03:735,0.026,-0.011,-0.997,-264.800,-73.500,-93.000,0.438,3.188,0.312
00:45:03:831,0.028,-0.008,-0.995,-262.700,-74.200,-91.100,0.000,2.500,0.500
00:45:03:928,0.026,-0.014,-0.991,-263.600,-71.900,-93.700,0.062,2.562,0.000
00:45:04:045,0.024,-0.014,-0.996,-262.700,-72.500,-92.300,0.188,2.938,0.250
00:45:04:140,0.030,-0.013,-1.001,-262.600,-72.700,-93.400,-0.375,2.688,0.250
00:45:04:216,0.026,-0.014,-0.997,-264.200,-73.400,-91.500,0.188,2.688,0.000
00:45:04:316,0.026,-0.015,-0.987,-263.300,-72.600,-94.400,0.188,2.500,0.188
00:45:04:428,0.026,-0.011,-0.992,-263.200,-73.100,-91.600,-0.250,2.812,-0.062
00:45:04:570,0.022,-0.012,-0.997,-264.200,-74.200,-92.600,0.500,2.875,0.000
00:45:04:656,0.024,-0.009,-0.991,-263.400,-73.700,-94.900,0.250,2.375,0.125
00:45:04:760,0.026,-0.012,-0.994,-263.700,-73.100,-91.600,0.375,2.688,-0.062
00:45:04:837,0.023,-0.016,-0.993,-263.900,-74.300,-93.700,-0.375,3.000,0.125
00:45:04:970,0.026,-0.007,-0.996,-263.200,-74.100,-93.400,0.250,2.625,0.062
00:45:05:065,0.024,-0.017,-0.994,-264.700,-74.000,-92.400,0.062,3.188,0.375
00:45:05:158,0.026,-0.009,-0.992,-262.200,-73.000,-92.300,0.125,2.625,0.375
00:45:05:246,0.028,-0.013,-0.990,-262.900,-72.200,-92.400,0.375,2.688,0.188
00:45:05:347,0.025,-0.015,-0.987,-263.700,-72.900,-92.300,-0.062,2.875,-0.188
00:45:05:463,0.027,-0.011,-0.996,-262.800,-75.000,-92.100,0.062,2.562,0.250
00:45:05:582,0.024,-0.014,-0.990,-262.500,-73.500,-91.900,0.438,2.875,-0.062
00:45:05:700,0.030,-0.012,-0.996,-262.000,-73.900,-92.300,0.062,2.688,0.062
00:45:05:813,0.028,-0.017,-0.996,-263.000,-74.900,-92.600,-0.125,3.000,0.188
00:45:05:914,0.026,-0.017,-1.005,-263.900,-73.900,-91.900,0.438,2.188,-0.125
00:45:06:040,0.020,-0.010,-0.993,-264.200,-73.800,-94.400,0.375,2.625,0.250
00:45:06:142,0.030,-0.015,-0.991,-263.200,-74.400,-93.100,0.125,2.375,0.375
00:45:06:261,0.023,-0.007,-0.988,-263.500,-72.800,-94.300,0.188,2.750,0.375
00:45:06:328,0.026,-0.010,-0.993,-263.400,-73.800,-91.300,0.375,3.062,-0.125
00:45:06:482,0.024,-0.011,-0.998,-264.800,-73.500,-94.700,0.188,2.875,0.125
00:45:06:575,0.026,-0.012,-0.990,-263.500,-73.500,-91.200,0.312,2.688,0.375
00:45:06:695,0.024,-0.008,-1.001,-264.600,-71.800,-91.500,0.500,2.875,0.000
00:45:06:797,0.030,-0.019,-0.997,-263.600,-73.200,-94.200,0.250,3.125,0.375
00:45:06:915,0.029,-0.011,-0.994,-262.700,-73.000,-93.200,0.125,2.500,0.375
00:45:07:027,0.028,-0.012,-0.994,-262.500,-73.400,-92.900,-0.188,2.375,0.000
00:45:07:134,0.025,-0.011,-0.990,-263.800,-73.700,-93.000,0.188,2.125,0.188
