Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
12:30:34:865,0.028,-0.013,-0.991,-260.600,-75.000,-93.700,0.375,2.562,0.188
12:30:34:969,0.028,-0.009,-1.001,-260.000,-74.800,-94.000,0.562,2.688,-0.062
12:30:35:070,0.022,-0.009,-0.987,-260.900,-74.700,-93.500,0.375,2.625,0.000
12:30:35:177,0.028,-0.013,-0.989,-260.000,-74.100,-92.000,0.562,2.938,0.062
12:30:35:277,0.026,-0.012,-0.989,-259.400,-74.300,-92.900,0.688,2.625,0.062
12:30:35:379,0.028,-0.020,-0.996,-260.100,-73.500,-92.400,0.312,2.625,0.062
12:30:35:491,0.023,-0.007,-0.996,-260.700,-74.100,-93.600,-0.188,3.062,0.062
12:30:35:615,0.022,-0.016,-0.992,-260.000,-76.300,-92.900,-0.438,2.938,-0.125
12:30:35:714,0.030,-0.007,-0.996,-259.800,-75.000,-93.300,0.125,2.750,-0.062
12:30:35:816,0.030,-0.013,-0.989,-260.600,-74.900,-94.000,0.188,2.125,0.062
12:30:35:920,0.025,-0.010,-0.991,-260.200,-73.300,-93.000,0.438,2.812,0.188
12:30:36:040,0.027,-0.009,-0.996,-261.100,-73.500,-96.000,0.375,2.312,0.375
12:30:36:156,0.030,-0.014,-0.992,-260.400,-73.500,-92.000,0.000,2.938,0.125
12:30:36:257,0.030,-0.015,-0.996,-259.800,-74.600,-93.600,0.188,2.875,0.000
12:30:36:362,0.025,-0.013,-0.993,-258.500,-75.500,-92.400,1.250,2.875,0.188
12:30:36:467,0.025,-0.007,-0.992,-260.400,-74.000,-92.300,0.812,3.125,0.188
12:30:36:577,0.027,-0.010,-0.992,-259.300,-75.600,-91.500,0.125,2.875,0.125
12:30:36:680,0.027,-0.009,-0.993,-260.300,-74.900,-92.700,0.250,3.500,0.125
12:30:36:790,0.025,-0.013,-0.996,-259.800,-73.600,-93.200,0.500,2.500,0.000
12:30:36:898,0.024,-0.009,-0.992,-260.300,-73.200,-95.700,0.312,2.625,0.312
12:30:37:018,0.026,-0.008,-0.995,-261.600,-74.200,-89.700,-0.312,2.500,0.125
12:30:37:113,0.026,-0.007,-0.991,-262.200,-75.200,-89.100,0.375,2.562,0.062
12:30:37:226,0.024,-0.013,-0.999,-259.000,-74.400,-93.900,-0.062,2.438,0.250
12:30:37:329,0.029,-0.012,-0.996,-259.400,-74.300,-94.300,-0.375,2.500,-0.125
12:30:37:448,0.026,-0.011,-0.994,-260.600,-75.300,-91.600,0.000,2.750,0.062
12:30:37:555,0.027,-0.010,-0.996,-260.500,-73.800,-90.500,0.562,2.250,0.062
12:30:37:657,0.029,-0.012,-0.994,-261.400,-74.600,-93.800,0.062,2.688,0.688
12:30:37:770,0.032,-0.015,-0.992,-259.600,-73.300,-91.700,0.188,2.250,0.125
12:30:37:872,0.028,-0.009,-0.997,-260.700,-75.600,-94.600,0.500,2.375,0.250
12:30:37:979,0.026,-0.015,-0.998,-260.600,-74.600,-95.800,0.188,2.375,-0.062
12:30:38:090,0.017,-0.015,-0.990,-259.900,-73.300,-93.700,-0.312,2.562,0.250
12:30:38:183,0.026,-0.018,-0.995,-260.600,-74.400,-95.500,0.312,2.750,0.000
12:30:38:303,0.022,-0.016,-0.997,-260.900,-73.800,-91.700,1.250,2.875,0.062
12:30:38:407,0.030,-0.013,-1.000,-260.100,-74.200,-95.200,0.500,2.688,0.062
12:30:38:534,0.022,-0.017,-0.997,-259.000,-73.900,-92.200,0.312,2.500,0.312
12:30:38:631,0.026,-0.012,-0.989,-260.300,-74.100,-94.700,-0.250,2.562,0.250
12:30:38:742,0.028,-0.013,-0.995,-260.400,-74.900,-93.900,0.500,2.250,0.250
12:30:38:859,0.029,-0.016,-0.992,-259.900,-74.200,-93.600,-0.062,2.688,-0.375
12:30:38:985,0.024,-0.007,-0.992,-260.800,-74.300,-92.700,0.312,2.812,0.312
12:30:39:071,0.025,-0.014,-0.992,-260.400,-76.100,-93.600,-0.062,2.875,0.125
12:30:39:184,0.027,-0.014,-0.991,-259.100,-73.700,-93.700,0.000,3.000,0.188
12:30:39:285,0.027,-0.011,-0.993,-260.800,-73.800,-93.600,0.562,2.812,0.125
12:30:39:388,0.022,-0.011,-0.996,-260.300,-74.600,-92.000,0.000,2.375,0.000
12:30:39:488,0.027,-0.009,-0.989,-260.900,-74.200,-93.200,0.438,2.625,-0.125
12:30:39:607,0.026,-0.013,-0.992,-260.200,-73.500,-93.500,-0.125,2.750,0.125
12:30:39:715,0.024,-0.019,-0.996,-261.300,-73.800,-93.800,0.250,2.750,0.188
12:30:39:812,0.026,-0.014,-0.992,-261.100,-73.300,-92.600,0.250,3.188,0.188
12:30:39:939,0.027,-0.014,-0.996,-260.200,-75.200,-92.200,-0.125,1.938,0.250
12:30:40:042,0.024,-0.012,-0.991,-260.900,-74.500,-93.000,0.438,2.688,0.000
12:30:40:165,0.020,-0.017,-0.994,-260.700,-73.700,-93.500,0.062,2.375,0.375
12:30:40:267,0.024,-0.012,-0.996,-261.100,-74.900,-94.300,0.375,2.938,0.375
12:30:40:369,0.024,-0.014,-0.999,-261.000,-75.300,-95.200,0.250,2.500,-0.062
12:30:40:473,0.027,-0.013,-0.993,-261.100,-74.900,-93.900,0.250,2.562,0.250
12:30:40:573,0.026,-0.015,-0.990,-260.800,-74.900,-93.100,0.125,2.562,0.188
12:30:40:679,0.028,-0.008,-0.994,-260.100,-72.700,-93.500,-0.250,2.500,0.062
12:30:40:794,0.029,-0.010,-1.001,-259.800,-74.300,-94.900,0.625,2.688,0.125
12:30:40:891,0.023,-0.013,-0.995,-261.000,-73.300,-91.900,0.562,2.562,0.188
12:30:41:006,0.027,-0.013,-1.004,-261.300,-75.100,-93.300,0.250,3.438,0.125
12:30:41:108,0.027,-0.015,-0.996,-259.400,-73.800,-92.300,0.000,2.688,0.250
12:30:41:216,0.029,-0.006,-0.997,-259.900,-73.700,-92.500,0.250,2.500,0.188
12:30:41:334,0.027,-0.015,-0.998,-260.500,-73.000,-94.900,0.625,3.000,0.062
12:30:41:445,0.029,-0.015,-0.999,-261.200,-75.500,-92.900,0.438,2.750,-0.125
12:30:41:554,0.028,-0.012,-0.997,-260.500,-73.600,-91.400,0.000,3.000,0.500
12:30:41:659,0.028,-0.016,-0.996,-260.400,-74.300,-95.200,0.312,2.875,0.062
12:30:41:759,0.027,-0.008,-0.996,-261.500,-74.600,-94.000,0.375,3.312,0.188
12:30:41:863,0.022,-0.011,-0.996,-260.300,-74.100,-93.900,0.375,2.688,0.312
12:30:41:984,0.026,-0.017,-0.993,-259.300,-73.400,-93.700,0.562,2.625,0.250
12:30:42:082,0.029,-0.013,-0.991,-259.500,-74.300,-92.100,0.562,2.438,0.250
12:30:42:197,0.026,-0.015,-0.996,-262.300,-74.200,-93.000,0.125,2.500,0.062
12:30:42:306,0.030,-0.011,-0.989,-258.500,-72.700,-93.400,-0.250,2.938,0.000
12:30:42:417,0.026,-0.015,-0.996,-260.200,-73.700,-91.900,0.062,2.375,0.250
12:30:42:521,0.024,-0.011,-0.990,-261.100,-74.700,-92.300,-0.625,3.062,0.062
12:30:42:636,0.026,-0.013,-0.997,-260.600,-74.500,-94.600,0.438,2.438,0.000
12:30:42:741,0.029,-0.009,-0.992,-260.300,-74.500,-93.600,0.562,2.688,0.312
12:30:42:839,0.021,-0.011,-0.998,-259.500,-73.400,-93.700,-0.875,2.250,0.125
12:30:42:969,0.025,-0.013,-0.996,-260.600,-76.100,-90.000,0.188,2.625,0.062
12:30:43:068,0.022,-0.010,-0.993,-260.900,-74.100,-92.900,0.375,3.062,0.125
12:30:43:171,0.025,-0.015,-0.991,-260.800,-74.700,-95.300,-0.062,2.312,-0.062
12:30:43:273,0.027,-0.014,-0.990,-259.500,-74.000,-92.700,-0.125,2.375,0.375
12:30:43:383,0.026,-0.018,-0.997,-261.000,-73.400,-95.400,0.500,2.688,0.250
12:30:43:504,0.025,-0.012,-1.000,-259.500,-74.200,-95.500,-0.188,2.688,0.250
12:30:43:607,0.024,-0.009,-0.995,-260.300,-73.800,-93.700,0.250,2.562,-0.188
12:30:43:715,0.023,-0.014,-0.993,-258.600,-75.700,-90.700,0.125,2.250,0.000
12:30:43:822,0.026,-0.018,-0.993,-260.100,-75.800,-94.100,-0.562,2.188,0.188
12:30:43:937,0.026,-0.006,-0.990,-259.600,-73.800,-94.500,0.562,3.250,0.188
12:30:44:037,0.026,-0.015,-0.996,-260.500,-74.200,-91.500,0.500,2.750,0.250
12:30:44:149,0.029,-0.005,-0.992,-259.600,-74.900,-92.900,0.062,2.750,0.188
12:30:44:249,0.030,-0.010,-0.993,-258.400,-74.800,-93.300,-0.188,2.375,-0.062
12:30:44:366,0.025,-0.016,-0.990,-260.500,-75.500,-94.100,0.438,2.688,0.188
12:30:44:477,0.025,-0.011,-0.995,-260.600,-75.100,-92.900,0.250,2.812,-0.125
12:30:44:575,0.024,-0.014,-0.993,-260.900,-74.500,-90.900,-0.062,3.000,0.062
12:30:44:681,0.030,-0.009,-0.992,-261.700,-75.000,-91.500,-0.375,3.000,0.375
12:30:44:791,0.029,-0.011,-0.993,-260.400,-74.000,-94.000,0.312,3.000,0.250
12:30:44:889,0.027,-0.011,-0.994,-260.700,-74.200,-93.300,0.000,2.875,-0.062
12:30:45:016,0.026,-0.016,-0.994,-258.800,-73.700,-93.900,0.000,2.062,0.250
12:30:45:116,0.025,-0.010,-1.004,-260.600,-75.000,-95.400,0.375,2.688,-0.062
12:30:45:212,0.026,-0.012,-0.991,-259.800,-74.600,-92.900,0.188,2.500,0.125
12:30:45:323,0.025,-0.014,-0.997,-260.400,-74.200,-91.500,0.188,2.438,0.312
12:30:45:436,0.028,-0.012,-0.997,-261.100,-75.200,-92.300,0.188,2.375,0.312
12:30:45:555,0.030,-0.013,-0.987,-260.700,-74.000,-91.500,-0.625,2.625,0.000
12:30:45:652,0.026,-0.013,-0.991,-259.500,-74.500,-92.700,0.500,3.062,0.312
12:30:45:759,0.027,-0.011,-0.989,-258.800,-74.000,-92.600,0.312,3.062,-0.125
12:30:45:875,0.022,-0.010,-1.001,-260.000,-74.400,-93.300,0.375,2.062,0.125
12:30:45:979,0.028,-0.007,-1.000,-260.700,-74.900,-92.800,0.250,2.375,0.125
12:30:46:085,0.030,-0.014,-0.984,-259.800,-73.300,-92.100,0.438,2.625,0.688
12:30:46:195,0.025,-0.012,-0.992,-259.900,-72.900,-92.900,-0.125,2.875,0.188
12:30:46:292,0.027,-0.010,-0.996,-259.300,-73.600,-92.600,0.188,3.250,0.438
12:30:46:417,0.022,-0.019,-0.994,-259.800,-74.200,-93.900,0.188,2.500,0.625
12:30:46:511,0.027,-0.013,-0.992,-261.000,-74.200,-93.500,-0.062,3.125,0.125
12:30:46:630,0.028,-0.014,-0.990,-259.700,-72.300,-92.600,-0.188,2.750,-0.125
12:30:46:748,0.026,-0.015,-0.996,-260.500,-74.500,-92.500,0.188,2.500,0.125
12:30:46:853,0.026,-0.010,-0.996,-260.500,-74.500,-92.200,0.188,2.562,0.312
12:30:46:950,0.027,-0.017,-0.996,-260.500,-75.400,-92.100,0.250,3.000,-0.062
12:30:47:060,0.025,-0.011,-0.989,-260.600,-74.500,-92.800,0.312,2.438,0.125
12:30:47:187,0.025,-0.014,-0.994,-262.400,-74.400,-94.300,0.188,2.625,0.125
12:30:47:282,0.021,-0.014,-0.996,-260.500,-74.600,-90.500,0.562,3.125,0.375
12:30:47:398,0.023,-0.015,-0.987,-259.300,-74.100,-91.400,0.188,2.688,0.062
12:30:47:540,0.026,-0.013,-0.983,-259.300,-74.700,-95.000,0.375,2.688,-0.062
12:30:47:639,0.025,-0.013,-1.001,-260.300,-74.700,-91.500,0.062,3.000,0.250
12:30:47:735,0.029,-0.016,-0.997,-260.200,-74.300,-91.400,-0.125,2.562,0.125
12:30:47:835,0.028,-0.013,-0.995,-261.500,-73.100,-92.600,0.312,2.812,0.188
12:30:47:926,0.026,-0.016,-0.999,-260.200,-74.500,-92.300,-0.312,2.688,0.062
12:30:48:026,0.028,-0.015,-0.990,-261.300,-74.600,-91.200,0.375,2.688,-0.062
12:30:48:129,0.026,-0.008,-0.992,-260.900,-74.800,-92.600,-0.125,2.125,0.625
12:30:48:243,0.029,-0.013,-0.989,-261.100,-75.500,-93.100,0.188,2.750,0.438
12:30:48:345,0.021,-0.014,-0.993,-260.700,-73.700,-94.200,-0.125,2.375,0.250
12:30:48:458,0.024,-0.015,-0.991,-260.700,-75.400,-94.300,0.375,2.750,0.250
12:30:48:561,0.029,-0.008,-0.997,-260.000,-74.500,-92.300,-0.250,2.875,0.188
12:30:48:672,0.028,-0.022,-0.997,-259.200,-75.100,-95.100,0.750,2.688,0.062
12:30:48:787,0.027,-0.012,-0.998,-259.000,-75.600,-94.200,0.250,2.500,0.312
12:30:48:896,0.026,-0.011,-0.996,-259.200,-75.500,-92.700,0.438,2.562,-0.062
12:30:49:016,0.025,-0.008,-0.998,-261.100,-75.900,-94.200,1.000,2.812,0.125
12:30:49:113,0.029,-0.009,-0.993,-261.000,-74.700,-92.300,0.250,2.688,0.375
12:30:49:210,0.030,-0.011,-0.994,-261.800,-73.000,-93.300,0.188,3.125,0.000
12:30:49:317,0.027,-0.014,-0.996,-260.000,-74.700,-92.900,0.562,3.625,0.438
12:30:49:423,0.024,-0.016,-0.995,-259.800,-75.900,-92.300,0.125,2.812,0.625
12:30:49:530,0.027,-0.011,-1.002,-260.800,-74.500,-91.800,0.438,2.500,0.125
12:30:49:646,0.033,-0.011,-1.001,-260.100,-74.800,-91.900,0.875,2.875,0.062
12:30:49:748,0.028,-0.019,-0.989,-261.000,-73.800,-93.400,-0.062,2.625,0.125
12:30:49:859,0.028,-0.011,-0.995,-261.600,-73.900,-94.500,0.500,2.625,0.312
12:30:49:963,0.027,-0.014,-0.996,-260.700,-74.200,-92.400,0.250,2.812,0.062
12:30:50:073,0.022,-0.010,-1.001,-260.700,-73.200,-93.500,0.750,2.625,-0.188
12:30:50:181,0.026,-0.011,-0.996,-260.200,-74.200,-91.300,0.375,2.938,0.188
12:30:50:298,0.027,-0.012,-0.989,-259.600,-74.400,-91.900,-0.062,2.750,0.125
12:30:50:407,0.029,-0.013,-0.996,-261.400,-74.500,-94.300,0.062,2.500,0.188
12:30:50:524,0.026,-0.009,-0.992,-260.300,-74.500,-93.500,-0.375,2.375,0.188
12:30:50:612,0.021,-0.011,-0.991,-261.300,-73.800,-93.000,0.375,2.875,0.188
12:30:50:723,0.023,-0.018,-0.987,-262.100,-73.000,-93.000,0.688,2.625,0.000
12:30:50:837,0.024,-0.017,-0.998,-260.500,-74.200,-92.200,0.312,2.625,0.000
12:30:50:944,0.025,-0.016,-0.988,-262.000,-75.400,-93.700,0.062,2.312,0.438
12:30:51:055,0.027,-0.017,-0.996,-260.900,-75.300,-94.700,0.188,2.562,0.438
12:30:51:153,0.022,-0.016,-0.987,-262.800,-75.300,-92.900,0.188,3.375,0.312
12:30:51:260,0.024,-0.021,-0.989,-263.000,-74.800,-93.900,0.375,3.000,0.250
12:30:51:377,0.023,-0.017,-1.000,-260.100,-73.800,-90.200,0.875,2.375,0.062
12:30:51:495,0.029,-0.010,-0.998,-261.400,-75.500,-93.700,0.625,2.875,-0.125
12:30:51:593,0.025,-0.013,-0.995,-261.100,-73.500,-95.900,0.375,3.000,0.188
12:30:51:699,0.028,-0.021,-0.989,-261.500,-74.000,-95.000,0.125,2.875,0.062
12:30:51:811,0.024,-0.008,-0.997,-261.000,-74.200,-92.700,-0.188,2.375,0.312
12:30:51:923,0.027,-0.011,-0.997,-261.200,-74.500,-91.500,0.188,2.438,-0.125
12:30:52:036,0.029,-0.009,-1.002,-261.100,-74.500,-93.900,0.062,2.625,0.250
12:30:52:130,0.024,-0.011,-1.001,-261.100,-74.500,-93.600,0.500,2.812,0.188
12:30:52:243,0.027,-0.016,-0.983,-260.200,-75.600,-94.300,-0.250,1.938,0.000
12:30:52:348,0.020,-0.011,-0.989,-261.800,-74.500,-93.200,0.062,2.562,0.062
12:30:52:452,0.034,-0.010,-0.996,-259.700,-75.200,-97.800,-0.312,2.688,0.125
12:30:52:561,0.030,-0.016,-0.996,-260.400,-74.600,-94.100,0.562,2.500,0.188
12:30:52:669,0.025,-0.014,-0.991,-260.700,-74.600,-92.700,0.688,3.125,0.188
12:30:52:787,0.026,-0.011,-0.992,-261.200,-73.000,-92.900,-0.188,2.688,0.062
12:30:52:888,0.025,-0.012,-0.989,-258.100,-74.800,-92.000,0.000,2.750,0.125
12:30:52:982,0.028,-0.017,-0.997,-259.800,-75.000,-91.100,0.000,2.688,0.312
12:30:53:124,0.028,-0.009,-1.003,-261.900,-74.800,-92.600,0.125,2.688,0.188
12:30:53:217,0.027,-0.015,-0.996,-258.300,-74.100,-91.700,0.250,2.625,-0.062
12:30:53:321,0.025,-0.012,-0.997,-260.300,-74.800,-93.900,-0.312,3.125,0.062
12:30:53:422,0.028,-0.011,-0.993,-260.500,-74.000,-92.500,0.000,2.312,0.312
12:30:53:546,0.025,-0.012,-1.003,-259.800,-74.800,-93.700,0.562,3.188,0.188
12:30:53:651,0.024,-0.010,-1.000,-259.800,-74.600,-92.400,0.188,3.062,0.312
12:30:53:761,0.030,-0.011,-1.002,-259.400,-74.400,-93.100,0.188,3.000,0.062
12:30:53:869,0.028,-0.014,-1.003,-259.900,-73.900,-94.600,0.062,2.875,0.438
12:30:53:962,0.025,-0.013,-0.996,-260.800,-73.000,-91.200,0.125,2.500,0.250
12:30:54:073,0.027,-0.007,-0.996,-261.200,-74.500,-92.400,0.375,2.875,0.250
12:30:54:170,0.022,-0.014,-0.996,-261.600,-74.500,-92.700,0.062,2.875,0.000
12:30:54:297,0.027,-0.012,-0.989,-260.400,-75.900,-94.300,0.188,2.438,0.375
12:30:54:399,0.026,-0.009,-0.989,-260.300,-73.600,-93.200,-0.062,2.375,-0.312
12:30:54:507,0.028,-0.010,-0.996,-261.300,-73.600,-96.200,0.312,2.688,0.062
12:30:54:608,0.029,-0.011,-0.989,-258.000,-74.800,-92.900,0.625,2.688,-0.062
12:30:54:711,0.023,-0.012,-0.992,-259.600,-72.900,-93.000,0.375,2.562,0.062
12:30:54:823,0.024,-0.009,-0.991,-259.600,-76.300,-94.400,0.500,3.000,0.062
12:30:54:939,0.028,-0.014,-0.996,-260.200,-75.300,-92.700,0.125,2.938,0.375
12:30:55:053,0.026,-0.018,-0.992,-259.600,-75.200,-92.000,-0.125,2.500,0.312
12:30:55:151,0.023,-0.010,-0.991,-260.400,-76.500,-91.100,0.188,2.750,0.062
12:30:55:286,0.026,-0.013,-1.002,-261.900,-73.400,-90.100,0.062,3.125,-0.125
12:30:55:378,0.026,-0.015,-0.996,-260.800,-73.700,-90.900,0.062,2.625,0.062
12:30:55:486,0.026,-0.011,-0.994,-259.900,-73.500,-93.600,0.125,2.625,0.125
12:30:55:582,0.027,-0.021,-0.999,-258.900,-74.300,-94.000,-0.062,2.625,0.062
12:30:55:707,0.030,-0.006,-0.995,-260.700,-73.600,-90.700,0.562,3.000,-0.062
12:30:55:811,0.027,-0.017,-0.996,-260.000,-74.600,-94.600,0.438,3.125,0.125
12:30:55:909,0.024,-0.012,-0.990,-260.900,-74.400,-90.300,-0.250,2.375,-0.125
12:30:56:013,0.025,-0.007,-0.994,-260.100,-74.600,-93.200,0.125,2.750,0.000
12:30:56:121,0.030,-0.016,-0.996,-260.000,-73.800,-93.700,-0.062,2.375,0.062
12:30:56:221,0.027,-0.012,-0.996,-262.100,-74.500,-92.000,0.062,2.625,0.125
12:30:56:341,0.025,-0.015,-0.991,-259.200,-74.600,-94.100,0.250,2.625,0.188
12:30:56:447,0.020,-0.012,-1.007,-260.500,-74.500,-92.100,0.625,2.938,0.062
12:30:56:559,0.029,-0.011,-0.990,-259.800,-73.600,-93.700,0.250,2.562,0.250
12:30:56:670,0.025,-0.012,-0.996,-261.100,-74.600,-93.700,0.000,2.562,0.188
12:30:56:773,0.026,-0.012,-0.993,-259.100,-74.800,-91.700,0.188,2.875,-0.188
12:30:56:887,0.031,-0.011,-0.994,-259.500,-74.200,-90.900,0.188,3.125,0.125
12:30:56:997,0.023,-0.013,-0.996,-259.600,-76.200,-93.200,-0.375,2.062,0.188
12:30:57:093,0.026,-0.016,-0.992,-261.200,-73.600,-91.700,1.000,2.438,0.000
12:30:57:206,0.027,-0.010,-0.996,-259.500,-73.300,-93.500,0.062,2.875,0.188
12:30:57:317,0.028,-0.015,-0.992,-261.800,-75.000,-93.500,-0.125,2.188,0.250
12:30:57:434,0.027,-0.012,-0.993,-260.600,-75.500,-95.700,0.438,2.438,0.312
12:30:57:530,0.023,-0.013,-0.993,-259.400,-74.400,-92.700,0.750,2.562,0.000
12:30:57:643,0.024,-0.010,-0.991,-260.300,-74.100,-93.000,0.688,2.812,-0.062
12:30:57:757,0.030,-0.013,-1.002,-260.600,-75.500,-92.100,0.250,2.875,0.375
12:30:57:852,0.026,-0.011,-0.992,-261.200,-72.800,-94.600,0.500,2.938,0.312
12:30:57:989,0.029,-0.010,-0.989,-258.900,-73.700,-93.400,-0.375,2.438,0.312
12:30:58:086,0.024,-0.014,-0.988,-259.700,-76.200,-93.900,0.625,3.062,0.375
12:30:58:186,0.026,-0.018,-0.990,-259.500,-75.100,-95.600,0.500,2.688,-0.062
12:30:58:293,0.030,-0.014,-0.996,-260.800,-74.400,-91.500,-0.125,2.500,0.250
12:30:58:402,0.026,-0.013,-0.993,-261.700,-74.000,-93.300,0.812,3.500,0.000
12:30:58:503,0.024,-0.013,-0.982,-259.300,-73.400,-92.900,-0.438,3.438,0.000
12:30:58:612,0.023,-0.010,-1.002,-260.500,-74.000,-93.400,0.500,2.875,0.000
12:30:58:712,0.020,-0.012,-0.991,-260.500,-74.800,-93.400,0.062,2.812,0.312
12:30:58:813,0.022,-0.013,-0.994,-259.900,-74.600,-92.400,-0.625,2.562,0.250
12:30:58:923,0.026,-0.011,-0.995,-260.200,-75.700,-93.100,0.188,2.875,0.000
12:30:59:041,0.028,-0.017,-0.993,-261.100,-75.900,-91.000,-0.438,2.312,0.000
12:30:59:154,0.024,-0.009,-0.994,-260.500,-75.600,-91.800,-0.062,2.375,0.125
12:30:59:264,0.029,-0.014,-0.996,-260.600,-75.200,-93.500,0.312,3.250,-0.125
12:30:59:363,0.022,-0.012,-0.995,-260.500,-73.100,-90.900,-0.250,2.438,0.000
12:30:59:476,0.022,-0.017,-0.989,-260.700,-74.100,-92.500,0.062,2.438,0.188
12:30:59:612,0.034,-0.013,-0.988,-259.800,-74.000,-92.000,0.000,2.625,0.125
12:30:59:715,0.025,-0.017,-0.996,-261.400,-73.500,-94.700,-0.125,2.438,0.000
12:30:59:812,0.025,-0.014,-0.991,-260.400,-73.500,-92.000,0.000,2.125,-0.188
12:30:59:910,0.026,-0.008,-0.994,-259.600,-74.300,-93.000,-0.062,2.312,0.438
12:31:00:008,0.026,-0.012,-0.996,-259.900,-74.300,-93.300,0.000,3.000,0.062
12:31:00:119,0.025,-0.014,-0.991,-260.700,-73.900,-93.300,0.125,2.562,0.375
12:31:00:238,0.023,-0.009,-0.995,-259.700,-74.700,-92.100,0.188,2.750,0.000
12:31:00:348,0.024,-0.014,-0.994,-261.400,-74.200,-92.200,0.375,3.312,0.000
12:31:00:449,0.022,-0.015,-0.996,-260.400,-74.000,-91.800,-0.250,3.125,0.375
12:31:00:548,0.026,-0.010,-0.991,-261.200,-74.500,-95.100,0.250,2.688,0.125
12:31:00:659,0.024,-0.009,-0.994,-259.700,-74.400,-94.300,0.875,2.500,-0.062
12:31:00:774,0.025,-0.009,-0.996,-261.600,-75.400,-94.300,-0.312,2.750,0.188
12:31:00:875,0.030,-0.014,-0.993,-260.500,-75.500,-94.100,0.500,2.500,0.000
12:31:00:994,0.030,-0.014,-0.993,-260.500,-75.200,-96.300,0.625,3.000,-0.188
12:31:01:118,0.025,-0.008,-0.991,-260.300,-74.700,-94.200,-0.062,2.750,0.000
12:31:01:240,0.029,-0.015,-0.992,-260.200,-74.900,-93.700,-0.312,2.812,0.250
12:31:01:322,0.027,-0.017,-0.996,-260.800,-74.700,-95.100,0.625,2.500,0.250
12:31:01:429,0.028,-0.004,-1.003,-261.700,-74.900,-94.100,0.000,3.062,0.625
12:31:01:544,0.029,-0.011,-0.996,-260.100,-74.300,-90.800,-0.188,2.625,-0.188
12:31:01:642,0.032,-0.013,-0.996,-260.500,-75.000,-91.100,0.438,2.750,0.125
12:31:01:752,0.030,-0.016,-0.996,-259.300,-74.600,-93.300,0.062,2.938,-0.062
12:31:01:858,0.028,-0.011,-0.996,-259.800,-75.000,-92.000,0.812,2.688,0.438
12:31:01:959,0.026,-0.011,-0.995,-259.900,-74.300,-94.300,0.188,2.500,0.188
12:31:02:063,0.030,-0.016,-0.996,-261.800,-75.300,-93.500,0.500,3.125,0.062
12:31:02:163,0.021,-0.011,-0.990,-260.000,-74.700,-93.300,0.250,2.625,0.000
12:31:02:287,0.024,-0.010,-0.996,-259.800,-75.400,-94.600,0.188,2.438,0.312
12:31:02:396,0.025,-0.016,-0.996,-260.100,-74.700,-93.100,-0.250,2.750,-0.250
12:31:02:514,0.030,-0.016,-1.003,-260.900,-74.300,-93.700,0.312,2.500,-0.062
12:31:02:611,0.024,-0.011,-0.982,-261.400,-74.600,-94.100,1.000,2.625,-0.062
12:31:02:709,0.024,-0.013,-0.993,-260.400,-75.200,-94.500,0.000,2.875,0.188
12:31:02:823,0.026,-0.013,-0.990,-260.700,-73.200,-94.700,0.125,2.562,0.125
12:31:02:935,0.027,-0.010,-0.996,-259.400,-75.100,-92.900,-0.125,2.500,0.438
12:31:03:042,0.026,-0.014,-0.993,-259.500,-74.600,-93.100,0.750,3.000,-0.062
12:31:03:155,0.023,-0.012,-0.994,-260.000,-74.100,-92.800,0.062,2.688,0.188
12:31:03:250,0.023,-0.015,-0.995,-260.300,-75.100,-93.000,0.062,2.750,0.000
12:31:03:376,0.027,-0.021,-1.002,-260.300,-74.100,-90.900,0.375,3.125,0.125
12:31:03:475,0.026,-0.013,-1.005,-261.000,-75.300,-94.300,0.375,3.312,0.062
12:31:03:563,0.026,-0.015,-0.995,-259.400,-75.900,-93.300,0.188,2.938,0.062
12:31:03:706,0.028,-0.019,-0.994,-260.000,-73.700,-93.600,0.438,2.875,0.250
12:31:03:801,0.024,-0.018,-0.990,-260.100,-75.300,-93.600,-0.062,2.250,-0.062
12:31:03:921,0.026,-0.010,-0.994,-260.700,-75.100,-95.000,0.375,3.062,-0.062
12:31:04:028,0.026,-0.005,-0.989,-259.700,-74.300,-91.800,0.500,2.875,0.375
12:31:04:122,0.029,-0.008,-0.993,-259.300,-74.000,-92.200,-0.125,2.875,0.125
12:31:04:238,0.024,-0.012,-1.003,-261.700,-74.800,-94.200,-0.125,2.875,-0.188
12:31:04:340,0.028,-0.012,-0.997,-259.900,-75.400,-93.500,-0.312,2.438,0.062
12:31:04:444,0.030,-0.012,-0.990,-260.600,-74.400,-93.000,0.125,2.312,0.188
12:31:04:556,0.027,-0.010,-0.990,-258.700,-74.300,-92.300,0.438,2.750,0.125
12:31:04:664,0.023,-0.012,-0.990,-259.800,-74.500,-94.100,0.188,2.688,0.312
12:31:04:763,0.024,-0.013,-0.990,-260.200,-73.100,-93.800,-0.062,2.562,0.125
12:31:04:863,0.026,-0.010,-0.995,-260.600,-73.800,-91.200,0.375,2.812,0.125
12:31:04:986,0.026,-0.013,-0.994,-260.400,-75.100,-92.800,0.688,3.000,0.375
12:31:05:092,0.029,-0.011,-0.990,-260.800,-74.100,-91.900,0.438,2.688,0.438
12:31:05:195,0.029,-0.012,-0.995,-260.000,-73.100,-92.300,0.875,2.625,0.188
