Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
12:58:25:071,0.014,-0.004,-0.995,-258.000,-101.900,-93.300,-1.000,2.438,-0.062
12:58:25:178,0.016,0.001,-0.997,-258.300,-100.400,-93.100,0.375,2.500,-0.062
12:58:25:286,0.020,0.002,-0.996,-258.900,-100.500,-92.400,-0.938,2.062,0.188
12:58:25:394,0.016,-0.002,-0.996,-259.900,-98.400,-92.100,-0.312,1.938,0.000
12:58:25:502,0.020,0.002,-0.991,-258.400,-100.800,-90.900,-0.438,2.312,0.250
12:58:25:610,0.013,0.002,-0.997,-259.300,-99.900,-92.800,-0.688,2.312,0.062
12:58:25:719,0.023,-0.001,-0.990,-258.700,-100.200,-93.500,-0.312,2.688,-0.062
12:58:25:828,0.015,-0.001,-0.990,-259.300,-100.900,-94.500,-0.125,2.000,0.125
12:58:25:935,0.020,0.001,-1.003,-260.900,-100.600,-92.800,-0.312,2.500,-0.062
12:58:26:043,0.021,0.001,-1.003,-259.000,-101.700,-92.200,0.750,2.625,-0.312
12:58:26:151,0.019,0.002,-0.990,-260.300,-101.200,-93.600,-1.812,1.875,-0.188
12:58:26:258,0.020,0.005,-0.994,-258.200,-99.300,-94.100,0.688,2.312,-0.188
12:58:26:366,0.021,-0.000,-0.996,-258.600,-101.000,-92.500,0.500,2.125,0.125
12:58:26:474,0.017,0.000,-0.992,-258.800,-101.900,-92.900,-0.062,2.625,0.062
12:58:26:583,0.016,0.003,-0.989,-258.900,-100.900,-94.100,-0.250,2.938,-0.062
12:58:26:690,0.021,0.001,-0.995,-258.400,-101.000,-93.200,0.250,2.625,0.125
12:58:26:799,0.017,-0.003,-0.991,-259.600,-101.200,-92.800,-0.312,2.625,0.000
12:58:26:906,0.016,-0.000,-0.997,-259.600,-101.100,-95.300,0.625,3.250,0.312
12:58:27:014,0.017,0.000,-1.005,-258.700,-101.800,-93.200,0.438,2.938,0.125
12:58:27:123,0.013,-0.002,-0.989,-259.300,-100.100,-93.300,-0.062,2.750,0.062
12:58:27:232,0.013,-0.000,-0.993,-260.000,-101.100,-93.600,-1.000,2.375,-0.188
12:58:27:339,0.016,-0.003,-0.991,-259.000,-101.300,-94.600,0.250,2.500,0.062
12:58:27:447,0.014,-0.003,-0.995,-258.400,-100.000,-92.500,0.688,2.375,-0.312
12:58:27:554,0.021,-0.001,-0.994,-258.000,-100.200,-95.500,0.062,2.438,-0.188
12:58:27:662,0.019,-0.005,-0.992,-258.600,-101.300,-96.100,0.312,2.812,-0.125
12:58:27:769,0.020,0.001,-1.002,-258.900,-101.400,-94.900,0.938,2.688,0.062
12:58:27:877,0.014,0.000,-0.994,-259.300,-100.100,-93.200,0.000,2.375,0.062
12:58:27:986,0.016,-0.003,-0.992,-260.000,-100.300,-93.800,0.938,2.750,0.062
12:58:28:093,0.021,-0.002,-0.996,-258.800,-99.900,-94.000,0.188,2.375,0.125
12:58:28:201,0.018,0.002,-0.997,-258.900,-101.300,-92.200,0.812,2.562,0.000
12:58:28:309,0.014,0.000,-1.002,-259.500,-100.300,-93.400,0.875,2.625,0.062
12:58:28:418,0.019,0.000,-0.997,-258.300,-101.200,-94.300,0.188,2.312,0.188
12:58:28:529,0.018,0.002,-0.991,-260.400,-100.700,-94.800,0.000,2.438,0.188
12:58:28:635,0.013,-0.003,-0.997,-258.600,-100.200,-94.900,0.000,2.625,-0.250
12:58:28:742,0.022,0.005,-1.002,-258.600,-102.200,-93.400,1.188,3.062,-0.125
12:58:28:849,0.023,0.001,-0.996,-258.800,-102.100,-94.700,-0.625,2.625,-0.125
12:58:28:957,0.023,0.002,-0.994,-258.600,-101.700,-93.700,0.188,2.250,0.188
12:58:29:065,0.021,0.004,-0.993,-259.000,-100.700,-92.600,-1.312,2.625,0.062
12:58:29:174,0.020,-0.000,-0.995,-258.000,-100.100,-91.800,-0.312,2.875,-0.062
12:58:29:281,0.017,-0.003,-0.991,-260.000,-101.300,-93.900,1.000,3.250,0.188
12:58:29:390,0.016,-0.004,-0.996,-258.700,-101.000,-93.400,0.375,2.312,-0.375
12:58:29:498,0.021,-0.001,-1.004,-259.600,-101.300,-95.600,0.000,2.375,-0.062
12:58:29:606,0.016,-0.001,-0.997,-259.500,-101.100,-94.400,-0.750,2.375,0.188
12:58:29:714,0.015,0.001,-0.987,-258.200,-102.200,-95.700,-1.000,2.438,-0.125
12:58:29:822,0.019,0.002,-0.991,-257.300,-101.500,-93.800,-0.062,2.750,0.312
12:58:29:930,0.016,-0.003,-0.994,-260.500,-100.000,-90.900,0.625,2.625,0.375
12:58:30:036,0.016,0.002,-1.000,-258.600,-101.400,-92.200,0.375,2.438,0.000
12:58:30:146,0.021,-0.004,-0.991,-258.500,-100.300,-92.800,0.125,3.125,0.312
12:58:30:253,0.019,0.000,-0.993,-257.700,-100.300,-94.700,-0.500,2.250,0.188
12:58:30:361,0.019,0.002,-0.996,-258.300,-100.800,-92.000,0.312,2.812,0.125
12:58:30:469,0.019,0.002,-0.995,-258.900,-101.900,-94.300,-0.062,3.062,-0.312
12:58:30:577,0.017,0.001,-0.989,-259.500,-101.500,-94.300,0.062,1.812,0.125
12:58:30:686,0.024,-0.002,-0.991,-259.500,-101.700,-93.400,-0.625,2.875,0.062
12:58:30:793,0.022,0.000,-0.992,-258.800,-100.500,-95.800,-0.750,2.812,0.188
12:58:30:901,0.016,-0.001,-0.990,-257.700,-100.900,-94.400,0.188,2.062,0.312
12:58:31:009,0.022,0.000,-0.997,-258.500,-100.600,-93.900,0.375,2.500,0.000
12:58:31:116,0.018,0.000,-0.999,-258.900,-102.300,-92.200,0.688,2.438,0.062
12:58:31:225,0.015,0.000,-1.001,-258.100,-100.400,-93.700,0.188,2.188,0.188
12:58:31:334,0.020,-0.001,-1.007,-259.600,-101.000,-92.500,-0.312,2.562,0.312
12:58:31:442,0.020,-0.002,-1.003,-259.000,-102.100,-91.400,-0.125,3.188,0.000
12:58:31:549,0.020,-0.004,-0.999,-259.400,-101.000,-94.500,0.812,2.750,0.312
12:58:31:657,0.025,0.000,-1.001,-258.400,-103.300,-94.000,-0.438,3.125,-0.125
12:58:31:765,0.019,-0.000,-0.995,-259.300,-101.600,-94.000,0.250,2.875,-0.062
12:58:31:873,0.021,0.000,-1.006,-258.100,-102.000,-91.800,-0.562,2.625,0.438
12:58:31:982,0.018,-0.003,-0.999,-260.000,-100.200,-94.700,-0.125,2.250,0.125
12:58:32:089,0.019,-0.002,-0.985,-259.000,-100.000,-95.500,0.125,3.125,-0.062
12:58:32:196,0.020,0.005,-0.985,-259.400,-100.400,-93.700,0.875,2.562,0.188
12:58:32:304,0.017,0.004,-0.991,-259.200,-101.100,-94.500,0.062,2.375,0.000
12:58:32:413,0.024,-0.002,-1.002,-258.500,-101.200,-96.400,0.000,2.500,0.062
12:58:32:521,0.016,0.000,-0.988,-258.400,-99.600,-93.400,-0.688,2.812,-0.125
12:58:32:630,0.020,0.002,-0.994,-258.800,-100.000,-93.000,-0.625,2.562,0.000
12:58:32:737,0.014,0.003,-1.001,-259.300,-100.300,-93.200,-1.125,2.688,0.000
12:58:32:845,0.021,0.004,-0.993,-258.900,-100.200,-93.000,0.125,3.000,-0.250
12:58:32:952,0.018,0.006,-0.995,-258.400,-99.600,-94.200,0.688,2.500,0.188
12:58:33:060,0.018,0.003,-0.991,-258.500,-100.600,-95.400,1.000,2.562,-0.062
12:58:33:169,0.020,-0.003,-0.992,-260.500,-99.400,-95.500,0.312,2.625,-0.125
12:58:33:276,0.020,0.001,-0.991,-258.200,-100.600,-93.600,1.438,3.125,0.188
12:58:33:384,0.015,0.000,-0.992,-260.600,-101.800,-93.600,0.125,2.500,0.188
12:58:33:492,0.021,0.000,-0.998,-258.800,-100.800,-93.200,0.250,2.188,-0.062
12:58:33:600,0.020,-0.003,-0.987,-259.300,-99.000,-95.600,1.438,3.312,0.188
12:58:33:707,0.020,0.001,-0.993,-260.500,-99.100,-92.300,0.938,2.812,0.000
12:58:33:816,0.019,0.000,-0.996,-258.400,-100.600,-94.400,0.625,2.562,-0.062
12:58:33:924,0.019,0.003,-1.000,-259.900,-99.500,-95.100,0.500,2.875,0.312
12:58:34:034,0.015,-0.000,-0.995,-258.300,-100.500,-92.400,-0.688,2.625,0.188
12:58:34:141,0.017,-0.001,-0.988,-259.600,-101.100,-93.300,0.188,2.188,-0.125
12:58:34:249,0.015,-0.003,-1.003,-258.100,-100.700,-93.500,0.688,2.500,0.250
12:58:34:356,0.027,0.000,-0.990,-258.300,-101.200,-95.000,1.375,2.875,-0.312
12:58:34:464,0.020,0.003,-0.991,-259.300,-100.600,-93.000,0.625,3.062,0.000
12:58:34:581,0.020,0.002,-0.998,-258.500,-101.700,-94.700,0.000,2.938,0.062
12:58:34:681,0.020,-0.002,-0.998,-259.400,-101.000,-93.700,-0.562,2.500,-0.062
12:58:34:788,0.019,0.003,-0.996,-260.800,-99.200,-93.100,0.500,2.562,-0.375
12:58:34:896,0.018,-0.003,-0.993,-260.200,-100.300,-95.900,-0.062,2.750,0.250
12:58:35:004,0.021,0.002,-0.990,-258.800,-101.200,-93.000,-0.062,2.688,-0.125
12:58:35:113,0.023,0.008,-0.996,-259.500,-101.200,-93.200,-0.750,2.625,-0.125
12:58:35:221,0.022,-0.001,-0.987,-258.500,-100.500,-95.400,0.438,2.375,0.062
12:58:35:329,0.014,-0.002,-0.993,-259.900,-100.700,-95.800,-0.125,2.312,0.000
12:58:35:438,0.021,-0.000,-0.988,-260.300,-101.000,-93.200,-0.875,2.188,-0.062
12:58:35:545,0.020,-0.001,-0.993,-260.100,-102.000,-93.800,-0.562,2.500,-0.062
12:58:35:652,0.014,-0.001,-0.994,-259.300,-100.800,-93.500,0.250,2.625,0.062
12:58:35:760,0.022,0.000,-0.996,-259.700,-101.300,-93.800,-0.250,2.312,0.000
12:58:35:867,0.021,0.001,-0.991,-259.400,-101.400,-93.500,0.750,2.312,0.125
12:58:35:976,0.021,0.001,-0.990,-257.200,-101.000,-94.300,-0.438,2.250,0.188
12:58:36:093,0.017,-0.000,-0.988,-259.100,-101.800,-92.500,-0.375,2.062,0.000
12:58:36:192,0.023,-0.001,-0.988,-259.400,-101.700,-93.000,0.812,2.750,-0.125
12:58:36:301,0.023,-0.002,-0.990,-259.800,-100.800,-92.300,-0.438,2.312,0.375
12:58:36:407,0.022,-0.004,-0.991,-257.900,-99.200,-94.000,0.000,2.000,0.250
12:58:36:516,0.012,-0.003,-0.993,-259.200,-101.000,-92.800,0.188,2.000,0.000
12:58:36:624,0.016,0.001,-0.995,-259.700,-101.500,-93.700,0.250,2.812,0.062
12:58:36:732,0.020,0.005,-0.999,-259.600,-101.300,-94.200,-0.812,2.312,0.062
12:58:36:840,0.022,-0.006,-0.992,-260.000,-99.900,-93.700,0.312,2.625,0.125
12:58:36:948,0.020,0.003,-0.988,-258.800,-99.200,-93.300,-0.312,2.562,-0.188
12:58:37:056,0.017,0.000,-0.990,-259.600,-100.700,-92.900,-0.438,2.812,0.125
12:58:37:163,0.020,0.001,-0.996,-259.900,-99.900,-92.500,-0.750,2.688,0.000
12:58:37:271,0.020,0.001,-0.991,-260.100,-100.700,-94.800,0.812,2.250,0.000
12:58:37:378,0.021,0.001,-0.997,-259.800,-101.000,-92.700,-0.875,2.875,-0.062
12:58:37:488,0.013,-0.003,-1.003,-258.600,-101.000,-91.700,-0.750,2.625,-0.125
12:58:37:600,0.016,0.006,-0.992,-258.600,-99.800,-95.500,0.500,2.438,0.125
12:58:37:704,0.020,-0.000,-0.997,-260.600,-100.900,-92.000,-0.250,2.188,-0.125
12:58:37:812,0.021,-0.001,-0.999,-259.900,-100.200,-95.400,0.500,2.562,-0.125
12:58:37:919,0.016,0.003,-0.990,-259.700,-98.800,-95.400,-0.438,2.250,0.125
12:58:38:028,0.020,0.004,-0.997,-259.000,-102.300,-93.500,0.500,2.812,-0.062
12:58:38:136,0.020,0.006,-0.997,-260.100,-100.200,-93.900,1.188,2.562,-0.062
12:58:38:244,0.020,0.001,-0.996,-258.800,-99.300,-92.600,-0.250,2.062,0.062
12:58:38:351,0.025,0.003,-1.003,-259.900,-102.000,-94.800,0.125,3.125,0.062
12:58:38:459,0.020,-0.002,-0.993,-258.700,-101.700,-94.200,-0.062,2.188,0.125
12:58:38:567,0.014,0.000,-0.990,-260.000,-101.800,-93.600,0.375,2.562,0.062
12:58:38:675,0.016,-0.000,-1.001,-260.600,-101.700,-93.200,-0.438,2.062,0.188
12:58:38:783,0.014,0.000,-1.005,-259.000,-100.500,-92.100,0.750,2.375,0.188
12:58:38:891,0.020,-0.000,-0.988,-258.700,-101.500,-95.000,1.125,2.500,0.125
12:58:38:999,0.020,0.005,-0.991,-261.000,-100.000,-94.600,0.938,2.562,0.000
12:58:39:108,0.021,-0.002,-0.993,-259.600,-101.000,-92.500,-0.250,2.125,0.188
12:58:39:215,0.014,-0.002,-1.006,-259.200,-101.600,-93.900,0.875,2.625,0.000
12:58:39:323,0.021,0.002,-0.991,-257.900,-101.200,-91.700,0.500,2.188,0.125
12:58:39:431,0.020,0.003,-0.999,-259.400,-100.300,-93.800,0.938,2.562,0.125
12:58:39:540,0.021,0.000,-0.983,-259.400,-101.700,-98.100,0.562,2.688,-0.312
12:58:39:647,0.016,-0.001,-0.999,-260.700,-100.700,-94.000,1.062,2.375,0.250
12:58:39:756,0.020,-0.002,-0.989,-259.500,-101.100,-93.500,0.188,2.938,-0.375
12:58:39:862,0.021,-0.003,-1.002,-261.400,-99.700,-94.500,0.750,2.438,0.125
12:58:39:970,0.026,0.000,-0.995,-259.500,-100.300,-93.600,0.438,2.375,0.250
12:58:40:079,0.011,0.008,-0.964,-259.200,-100.400,-94.900,0.438,2.750,0.125
12:58:40:187,0.017,0.006,-0.990,-259.900,-100.100,-94.100,-0.188,2.688,0.000
12:58:40:294,0.020,0.000,-0.989,-259.300,-100.100,-94.200,0.188,2.688,0.125
12:58:40:403,0.005,-0.004,-1.002,-259.900,-100.100,-96.600,0.562,2.688,-0.125
12:58:40:510,0.024,-0.003,-0.993,-259.500,-99.600,-94.000,0.812,2.688,0.250
12:58:40:618,0.014,0.000,-0.998,-258.800,-100.800,-94.100,0.375,2.688,0.125
12:58:40:727,0.021,0.004,-0.992,-258.900,-102.100,-95.000,0.938,2.125,0.312
12:58:40:836,0.015,0.004,-1.004,-258.200,-101.300,-95.300,-0.312,2.562,-0.438
12:58:40:944,0.022,0.000,-0.997,-259.800,-101.500,-95.100,0.188,2.938,-0.188
12:58:41:052,0.018,-0.003,-0.996,-259.000,-100.500,-92.600,0.375,2.750,-0.062
12:58:41:158,0.022,0.003,-0.990,-257.900,-99.600,-92.900,0.688,2.625,0.062
12:58:41:267,0.013,0.007,-1.003,-260.700,-101.900,-94.000,-0.438,2.688,-0.188
12:58:41:376,0.036,-0.093,-0.902,-260.700,-101.500,-93.900,1.438,3.688,-20.312
12:58:41:483,0.017,-0.013,-1.029,-259.500,-100.700,-96.100,0.125,2.625,-21.875
12:58:41:591,0.028,-0.035,-0.995,-258.500,-101.000,-92.700,1.188,1.000,2.188
12:58:41:699,-0.037,-0.001,-1.047,-258.100,-100.200,-93.300,1.188,1.438,1.625
12:58:41:808,-0.152,0.054,-0.804,-259.500,-100.900,-95.700,-1.188,4.812,-11.250
12:58:41:915,0.045,0.176,-1.029,-260.600,-102.600,-90.300,-0.812,5.062,-18.688
12:58:42:024,0.155,0.009,-1.308,-260.800,-105.300,-88.500,0.062,10.000,-9.000
12:58:42:131,0.084,0.091,-0.932,-257.400,-104.500,-91.000,0.500,7.500,-7.250
12:58:42:241,0.105,0.026,-0.898,-257.900,-104.800,-86.900,2.000,19.562,-14.375
12:58:42:348,0.102,0.036,-0.887,-259.300,-104.400,-86.800,3.812,3.125,-12.000
12:58:42:455,0.060,-0.006,-0.981,-258.000,-103.100,-86.700,0.688,-7.062,-9.562
12:58:42:562,0.054,0.009,-0.998,-255.900,-103.400,-87.800,1.062,3.500,-0.812
12:58:42:672,0.037,-0.000,-0.979,-256.800,-103.300,-87.700,-1.562,-13.438,0.812
12:58:42:779,0.034,0.012,-0.996,-257.200,-104.800,-87.100,-0.750,7.062,-6.062
12:58:42:887,0.056,0.003,-0.983,-257.300,-103.000,-86.500,0.938,14.125,-8.062
12:58:42:995,0.069,0.010,-1.003,-257.500,-103.400,-86.400,1.562,16.375,-19.188
12:58:43:104,0.124,-0.023,-1.003,-257.000,-101.900,-86.900,2.438,17.375,-27.250
12:58:43:211,0.107,-0.007,-0.967,-257.900,-100.800,-88.300,2.000,5.625,-9.312
12:58:43:320,0.120,-0.003,-0.997,-257.200,-101.400,-86.300,2.938,14.438,-12.562
12:58:43:427,0.161,0.015,-0.968,-256.700,-99.600,-88.600,2.062,5.375,-7.812
12:58:43:538,0.158,-0.008,-0.965,-261.300,-100.500,-87.800,0.750,7.000,-3.875
12:58:43:643,0.152,0.000,-0.962,-258.800,-99.500,-86.300,1.812,6.750,-9.312
12:58:43:750,0.172,0.005,-0.970,-259.000,-99.300,-84.500,2.438,4.938,-6.562
12:58:43:858,0.172,-0.006,-0.982,-258.800,-99.900,-86.400,1.000,3.750,-5.875
12:58:43:967,0.178,-0.006,-0.973,-258.900,-100.000,-88.300,1.375,2.500,-4.938
12:58:44:074,0.181,-0.005,-0.969,-258.700,-97.600,-87.100,1.875,2.500,-5.250
12:58:44:182,0.186,-0.005,-0.979,-258.800,-98.700,-87.300,0.562,1.938,-4.812
12:58:44:291,0.181,-0.002,-0.972,-257.400,-98.900,-87.100,-0.562,2.750,-0.125
12:58:44:398,0.177,-0.007,-0.974,-258.800,-98.200,-87.600,-0.188,2.312,0.000
12:58:44:506,0.175,-0.006,-0.977,-258.300,-97.200,-87.100,1.125,3.125,-0.188
12:58:44:613,0.181,0.000,-0.977,-256.500,-99.400,-88.500,0.625,2.562,0.312
12:58:44:722,0.184,-0.025,-0.980,-257.000,-98.800,-88.400,0.062,2.562,2.312
12:58:44:830,0.166,0.015,-0.976,-258.000,-98.900,-84.400,-1.562,2.625,7.125
12:58:44:939,0.185,-0.016,-0.971,-259.200,-99.300,-87.000,-2.562,2.500,7.188
12:58:45:046,0.195,-0.024,-0.980,-257.900,-99.900,-88.500,-2.812,2.562,9.625
12:58:45:153,0.180,0.003,-0.976,-258.400,-99.700,-85.900,-0.312,2.812,3.688
12:58:45:263,0.178,-0.007,-0.982,-258.700,-100.800,-88.500,-0.562,2.625,-0.688
12:58:45:370,0.178,0.006,-0.999,-258.900,-101.700,-87.500,-0.312,0.000,3.188
12:58:45:478,0.100,-0.001,-0.916,-257.400,-99.600,-89.000,1.312,-2.312,-3.375
12:58:45:586,0.165,-0.013,-0.966,-257.800,-100.900,-85.300,-0.688,3.938,2.688
12:58:45:694,0.192,-0.003,-1.009,-259.000,-99.800,-85.800,-0.312,-1.562,8.312
12:58:45:803,0.140,-0.001,-0.971,-258.600,-100.300,-86.800,-0.125,1.000,-0.062
12:58:45:909,0.129,-0.008,-0.986,-256.900,-100.900,-87.700,-1.062,-0.125,1.438
12:58:46:018,0.120,0.009,-0.979,-257.000,-100.800,-87.400,-0.188,1.500,7.625
12:58:46:127,0.122,0.021,-1.003,-256.900,-99.100,-88.300,-0.938,-11.438,0.625
12:58:46:235,0.070,0.011,-0.976,-254.200,-99.300,-88.100,-2.000,-22.688,11.312
12:58:46:342,0.087,0.005,-1.013,-257.100,-100.400,-87.900,1.562,12.688,5.125
12:58:46:451,0.080,-0.011,-0.961,-255.000,-101.200,-88.900,0.500,7.188,3.250
12:58:46:559,0.098,-0.011,-0.968,-256.800,-101.000,-85.900,0.562,12.938,-0.938
12:58:46:666,0.095,-0.004,-0.977,-256.000,-101.100,-90.200,0.938,-4.812,0.250
12:58:46:775,0.076,-0.007,-0.970,-255.900,-100.300,-90.200,-0.125,-10.375,-0.375
12:58:46:883,0.045,0.012,-0.996,-254.400,-101.000,-87.800,-1.062,-3.938,-3.125
12:58:46:989,0.026,0.015,-0.983,-253.500,-99.900,-89.400,1.000,6.875,-4.250
12:58:47:098,0.047,0.016,-1.041,-253.300,-99.100,-88.100,-1.812,-9.750,-1.625
12:58:47:206,0.033,-0.002,-0.987,-252.600,-100.600,-89.700,1.750,2.062,-2.500
12:58:47:314,0.025,-0.015,-0.982,-251.400,-101.000,-88.300,1.000,2.438,-7.000
12:58:47:422,0.048,0.013,-0.996,-252.800,-99.500,-87.800,0.375,3.062,-2.562
12:58:47:531,0.082,-0.035,-0.972,-252.300,-99.600,-87.800,-1.125,4.438,-4.062
12:58:47:671,0.045,-0.015,-0.990,-254.600,-100.400,-88.800,0.812,1.312,1.812
12:58:47:777,0.054,-0.068,-1.006,-252.700,-99.600,-89.200,-0.062,0.188,19.625
12:58:47:880,0.091,-0.113,-1.070,-252.500,-100.000,-87.000,-1.188,2.188,28.812
12:58:48:018,-0.018,0.038,-1.010,-253.900,-101.700,-86.200,-2.562,2.812,31.500
12:58:48:128,0.026,-0.025,-0.989,-253.200,-100.900,-88.000,-0.875,0.812,13.562
12:58:48:232,0.022,0.000,-0.990,-255.000,-102.400,-87.800,0.188,2.312,-0.062
12:58:48:333,0.028,-0.022,-0.994,-254.300,-100.900,-90.000,-0.812,2.312,6.062
12:58:48:441,0.055,-0.032,-1.005,-254.500,-102.800,-89.100,-0.562,3.812,18.250
12:58:48:565,0.039,0.011,-0.872,-256.300,-103.500,-86.400,-0.188,2.562,3.500
12:58:48:661,0.030,-0.076,-0.948,-257.000,-103.600,-85.200,0.500,1.812,18.438
12:58:48:759,0.032,-0.002,-0.976,-256.300,-104.900,-87.300,-0.812,3.125,5.812
12:58:48:893,0.057,0.044,-0.994,-257.000,-104.900,-86.300,-1.312,2.438,2.062
12:58:48:974,0.016,0.011,-1.024,-257.700,-105.100,-83.000,-1.188,2.000,7.125
12:58:49:066,0.022,-0.002,-1.008,-257.600,-105.500,-85.600,-0.438,2.312,0.000
12:58:49:151,0.024,0.000,-1.007,-257.000,-105.300,-86.500,-0.688,2.812,-0.250
12:58:49:258,0.024,-0.001,-0.991,-257.200,-103.400,-88.000,0.125,2.750,0.375
12:58:49:365,0.026,-0.000,-0.996,-259.000,-105.900,-87.600,0.062,2.688,0.062
12:58:49:473,0.021,-0.001,-0.993,-256.200,-104.500,-86.100,0.562,2.625,0.000
12:58:49:586,0.020,0.004,-0.995,-258.100,-106.000,-87.000,-0.062,2.812,0.125
12:58:49:689,0.020,-0.002,-0.988,-256.800,-103.600,-88.500,0.375,2.375,0.250
12:58:49:797,0.021,0.005,-0.996,-257.600,-104.100,-87.500,0.812,2.250,0.438
12:58:49:905,0.025,-0.003,-0.996,-257.800,-105.400,-87.700,0.938,3.125,0.125
12:58:50:014,0.026,-0.002,-0.993,-259.000,-104.900,-88.400,-2.125,2.188,0.062
12:58:50:123,0.023,-0.001,-0.996,-258.600,-105.000,-87.900,0.375,2.812,-0.062
12:58:50:232,0.020,-0.003,-0.992,-258.800,-104.600,-86.500,1.562,3.125,0.250
12:58:50:339,0.026,-0.001,-0.996,-256.200,-104.100,-91.300,-0.938,3.188,-0.250
12:58:50:447,0.021,-0.001,-0.993,-256.600,-105.400,-85.700,-1.438,2.375,-0.375
12:58:50:552,0.021,0.000,-0.993,-257.400,-105.400,-87.000,0.875,2.625,0.250
12:58:50:661,0.023,0.000,-1.000,-257.400,-104.100,-86.900,-0.062,2.438,-0.188
12:58:50:769,0.023,0.003,-0.996,-256.200,-105.500,-86.800,-0.438,3.062,-0.125
12:58:50:876,0.023,0.001,-1.002,-257.800,-104.700,-89.800,0.438,2.500,0.000
12:58:50:985,0.022,0.003,-1.003,-256.500,-104.500,-86.600,-0.188,3.312,0.250
12:58:51:102,0.024,-0.001,-0.996,-256.900,-104.400,-84.900,1.312,2.562,0.062
12:58:51:201,0.023,0.002,-0.997,-257.100,-105.400,-88.500,1.188,2.812,0.000
12:58:51:309,0.022,-0.001,-0.992,-256.800,-103.900,-86.800,-0.312,2.562,0.062
12:58:51:417,0.025,0.001,-0.996,-257.100,-105.300,-89.200,0.750,2.562,0.000
12:58:51:525,0.020,0.006,-1.014,-257.100,-105.000,-85.900,1.688,3.188,0.062
12:58:51:634,0.021,-0.001,-0.992,-257.200,-104.200,-87.500,0.250,2.438,0.250
12:58:51:743,0.023,-0.001,-0.992,-257.400,-104.400,-86.600,-1.562,2.438,-0.188
12:58:51:850,0.024,-0.002,-0.996,-257.400,-104.700,-85.700,-0.062,2.062,0.062
12:58:51:957,0.020,-0.000,-0.989,-258.300,-103.600,-86.500,1.625,3.000,0.062
12:58:52:065,0.023,0.001,-0.994,-256.300,-104.600,-85.600,0.125,2.500,0.062
12:58:52:175,0.023,-0.006,-0.997,-258.200,-104.800,-84.900,0.750,3.125,0.250
12:58:52:281,0.023,-0.005,-0.996,-259.400,-105.700,-85.400,0.000,2.500,0.188
12:58:52:389,0.018,-0.001,-0.999,-257.800,-105.100,-86.800,0.875,3.125,0.250
12:58:52:496,0.021,0.002,-0.993,-257.000,-104.700,-86.600,1.500,2.625,0.188
12:58:52:613,0.027,0.002,-0.999,-257.400,-103.000,-87.700,0.562,2.938,-0.125
12:58:52:713,0.023,0.001,-0.991,-256.300,-105.500,-87.100,-1.062,2.500,-0.062
12:58:52:820,0.017,0.000,-0.994,-256.900,-104.700,-85.200,0.625,2.625,-0.062
12:58:52:930,0.016,-0.005,-0.989,-258.400,-104.100,-86.500,0.250,2.188,-0.312
12:58:53:037,0.021,-0.004,-0.995,-257.900,-105.100,-85.000,0.938,2.688,0.000
12:58:53:145,0.023,0.003,-0.989,-256.300,-105.800,-89.100,0.625,2.875,0.125
12:58:53:253,0.025,0.000,-0.996,-258.400,-106.100,-85.500,-0.688,2.188,-0.062
12:58:53:361,0.024,0.000,-0.989,-257.000,-105.000,-86.400,1.125,3.188,-0.125
12:58:53:468,0.020,0.001,-0.993,-257.100,-105.300,-87.200,-0.750,2.688,0.062
12:58:53:582,0.023,-0.004,-0.990,-257.100,-105.300,-88.700,0.812,3.062,0.000
12:58:53:685,0.023,0.000,-0.990,-257.800,-104.600,-86.000,0.688,2.500,0.250
12:58:53:793,0.022,-0.001,-0.996,-257.000,-103.300,-87.400,-1.000,2.562,-0.125
12:58:53:901,0.025,-0.002,-0.989,-255.900,-104.500,-86.000,-0.125,2.875,0.312
12:58:54:009,0.022,-0.001,-1.004,-256.100,-103.800,-87.400,-0.312,2.625,0.250
12:58:54:122,0.022,0.001,-0.991,-256.000,-105.100,-87.000,-0.250,2.500,-0.062
12:58:54:225,0.021,-0.003,-0.996,-257.400,-102.800,-85.100,-0.688,2.312,0.438
12:58:54:333,0.023,-0.000,-0.994,-256.600,-103.900,-86.200,0.125,2.375,0.000
12:58:54:439,0.026,0.000,-0.990,-256.200,-104.200,-88.500,-0.688,2.375,-0.062
12:58:54:549,0.027,0.002,-0.989,-257.000,-105.100,-86.700,-1.000,2.312,0.125
12:58:54:656,0.024,-0.002,-1.002,-257.500,-104.400,-87.300,1.188,2.688,0.062
12:58:54:765,0.026,-0.001,-0.997,-258.300,-106.500,-87.300,-0.812,2.312,0.125
12:58:54:872,0.026,0.003,-0.997,-257.400,-103.800,-86.100,0.250,2.562,0.000
12:58:54:981,0.023,-0.006,-0.996,-257.300,-105.700,-85.900,1.375,3.125,-0.062
12:58:55:091,0.022,-0.002,-0.997,-258.200,-103.900,-87.800,0.000,2.688,0.188
12:58:55:198,0.021,-0.003,-0.997,-256.100,-104.500,-85.200,-0.250,2.125,0.000
12:58:55:305,0.021,-0.004,-0.996,-256.800,-104.900,-86.900,-0.062,2.125,0.188
12:58:55:412,0.023,0.002,-0.999,-257.200,-104.700,-86.200,0.688,2.500,0.375
12:58:55:521,0.026,-0.000,-1.001,-257.800,-103.600,-87.400,-0.375,2.500,0.125
